INDEX,YEAR,MN,DT,MAX,MIN,RF
42935.0,2024.0,6.0,30,33.0,22.2,0.0
42935.0,2024.0,7.0,1,32.8,22.2,8.0
42935.0,2024.0,7.0,2,31.4,23.4,0.0
42935.0,2024.0,7.0,3,32.0,21.8,3.0
42935.0,2024.0,7.0,4,32.0,22.0,0.0
42935.0,2024.0,7.0,5,32.4,22.2,1.2
42935.0,2024.0,7.0,6,33.8,22.6,0.0
42935.0,2024.0,7.0,7,33.8,23.0,0.0
42935.0,2024.0,7.0,8,33.0,22.4,10.0
42935.0,2024.0,7.0,9,29.6,21.6,26.0
42935.0,2024.0,7.0,10,30.4,21.8,14.0
42935.0,2024.0,7.0,11,31.2,22.4,0.0
42935.0,2024.0,7.0,12,29.0,21.8,0.0
42935.0,2024.0,7.0,13,28.8,21.6,5.0
42935.0,2024.0,7.0,14,29.4,22.0,0.0
42935.0,2024.0,7.0,15,30.2,21.8,91.0
42935.0,2024.0,7.0,16,29.6,23.4,5.0
42935.0,2024.0,7.0,17,30.6,23.2,2.0
42935.0,2024.0,7.0,18,30.8,22.8,0.0
42935.0,2024.0,7.0,19,30.6,22.2,1.0
42935.0,2024.0,7.0,20,29.6,22.6,0.0
42935.0,2024.0,7.0,21,30.2,21.4,10.0
42935.0,2024.0,7.0,22,30.4,22.4,7.0
42935.0,2024.0,7.0,23,27.6,21.2,0.0
42935.0,2024.0,7.0,24,26.6,21.2,6.0
42935.0,2024.0,7.0,25,26.8,21.2,13.0
42935.0,2024.0,7.0,26,27.2,22.0,1.0
42935.0,2024.0,7.0,27,27.4,20.6,3.0
42935.0,2024.0,7.0,28,27.0,21.6,17.0
42935.0,2024.0,7.0,29,28.6,21.0,19.0
42935.0,2024.0,7.0,30,29.4,20.8,1.0
42935.0,2024.0,7.0,31,31.0,21.6,42.0
42935.0,2024.0,8.0,1,29.6,21.6,2.0
42935.0,2024.0,8.0,2,29.8,21.4,21.0
42935.0,2024.0,8.0,3,29.0,21.2,2.0
42935.0,2024.0,8.0,4,28.4,21.2,4.0
42935.0,2024.0,8.0,5,30.2,23.6,0.0
42935.0,2024.0,8.0,6,29.6,21.6,0.0
42935.0,2024.0,8.0,7,29.6,22.0,0.0
42935.0,2024.0,8.0,8,30.2,21.2,0.0
42935.0,2024.0,8.0,9,29.0,20.8,0.0
42935.0,2024.0,8.0,10,29.0,20.8,7.0
42935.0,2024.0,8.0,11,30.2,24.0,1.0
42935.0,2024.0,8.0,12,30.6,22.2,0.0
42935.0,2024.0,8.0,13,31.0,21.2,0.0
42935.0,2024.0,8.0,14,31.2,22.2,0.0
42935.0,2024.0,8.0,15,29.0,21.8,0.0
42935.0,2024.0,8.0,16,29.8,21.4,0.0
42935.0,2024.0,8.0,17,29.2,22.0,0.0
42935.0,2024.0,8.0,18,33.0,21.6,19.0
42935.0,2024.0,8.0,19,28.6,22.4,0.0
42935.0,2024.0,8.0,20,31.6,21.2,21.0
42935.0,2024.0,8.0,21,33.6,21.4,0.0
42935.0,2024.0,8.0,22,30.4,22.4,0.0
42935.0,2024.0,8.0,23,30.0,22.8,0.0
42935.0,2024.0,8.0,24,29.8,21.0,24.0
42935.0,2024.0,8.0,25,27.6,20.4,13.0
42935.0,2024.0,8.0,26,30.2,20.6,0.0
42935.0,2024.0,8.0,27,31.2,19.6,0.0
42935.0,2024.0,8.0,28,31.2,19.8,0.0
42935.0,2024.0,8.0,29,31.0,20.0,15.0
42935.0,2024.0,8.0,30,31.2,22.6,0.0
42935.0,2024.0,8.0,31,31.2,23.4,0.0
42935.0,2024.0,9.0,1,25.0,21.2,33.0
42935.0,2024.0,9.0,2,26.0,22.6,15.0
42935.0,2024.0,9.0,3,25.0,23.8,7.0
42935.0,2024.0,9.0,4,29.0,24.2,0.0
42935.0,2024.0,9.0,5,29.0,24.2,0.0
42935.0,2024.0,9.0,6,29.6,23.6,24.0
42935.0,2024.0,9.0,7,29.4,24.8,10.0
42935.0,2024.0,9.0,8,29.6,25.0,0.0
42935.0,2024.0,9.0,9,29.6,24.6,0.0
42935.0,2024.0,9.0,10,28.2,24.4,0.0
42935.0,2024.0,9.0,11,30.6,24.4,0.0
42935.0,2024.0,9.0,12,30.8,24.8,0.0
42935.0,2024.0,9.0,13,30.8,22.4,0.0
42935.0,2024.0,9.0,14,31.8,23.0,0.0
42935.0,2024.0,9.0,15,31.6,23.0,0.0
42935.0,2024.0,9.0,16,31.8,21.6,0.0
42935.0,2024.0,9.0,17,31.6,20.0,0.0
42935.0,2024.0,9.0,18,29.0,20.0,0.0
42935.0,2024.0,9.0,19,32.0,22.6,0.0
42935.0,2024.0,9.0,20,33.6,20.0,0.0
42935.0,2024.0,9.0,21,33.8,20.0,0.0
42935.0,2024.0,9.0,22,33.2,20.0,54.0
42935.0,2024.0,9.0,23,26.6,23.4,24.6
42935.0,2024.0,9.0,24,31.6,20.0,5.4
42935.0,2024.0,9.0,25,29.6,20.0,0.0
42935.0,2024.0,9.0,26,29.2,20.0,6.6
42935.0,2024.0,9.0,27,27.0,25.2,2.1
42935.0,2024.0,9.0,28,30.2,20.0,0.0
42935.0,2024.0,9.0,29,30.8,20.0,0.0
42935.0,2024.0,9.0,30,33.0,20.0,0.0
42935.0,2024.0,10.0,1,32.8,20.0,0.0
42935.0,2024.0,10.0,2,34.0,20.0,0.0
42935.0,2024.0,10.0,3,34.0,20.0,0.0
42935.0,2024.0,10.0,4,32.6,20.0,0.0
42935.0,2024.0,10.0,5,33.2,20.0,0.0
42935.0,2024.0,10.0,6,33.6,20.0,0.0
42935.0,2024.0,10.0,7,34.0,20.0,0.0
42935.0,2024.0,10.0,8,31.6,20.0,0.0
42935.0,2024.0,10.0,9,33.0,20.0,0.0
42935.0,2024.0,10.0,10,33.6,20.0,0.0
42935.0,2024.0,10.0,11,32.0,20.0,0.0
42935.0,2024.0,10.0,12,30.6,20.0,0.0
42935.0,2024.0,10.0,13,34.0,20.0,0.0
42935.0,2024.0,10.0,14,34.0,20.0,0.0
42935.0,2024.0,10.0,15,34.2,20.0,0.0
42935.0,2024.0,10.0,16,34.6,20.0,0.0
42935.0,2024.0,10.0,17,34.2,20.0,0.0
42935.0,2024.0,10.0,18,34.8,20.0,0.0
42935.0,2024.0,10.0,19,33.8,20.0,0.0
42935.0,2024.0,10.0,20,34.6,22.0,8.4
42935.0,2024.0,10.0,21,34.8,20.0,0.0
42935.0,2024.0,10.0,22,34.8,20.0,0.0
42935.0,2024.0,10.0,23,33.4,20.0,0.0
42935.0,2024.0,10.0,24,32.8,20.0,0.0
42935.0,2024.0,10.0,25,34.6,20.0,0.0
42935.0,2024.0,10.0,26,34.2,20.0,0.0
42935.0,2024.0,10.0,27,33.8,20.0,0.0
42935.0,2024.0,10.0,28,33.6,20.0,0.0
42935.0,2024.0,10.0,29,34.0,20.0,0.0
42935.0,2024.0,10.0,30,34.6,20.0,0.0
42935.0,2024.0,10.0,31,34.0,20.0,0.0
42935.0,2024.0,11.0,1,34.4,20.0,0.0
42935.0,2024.0,11.0,2,34.6,20.0,0.0
42935.0,2024.0,11.0,3,34.8,20.0,0.0
42935.0,2024.0,11.0,4,34.4,20.0,0.0
42935.0,2024.0,11.0,5,34.6,20.0,0.0
42935.0,2024.0,11.0,6,34.4,20.0,0.0
42935.0,2024.0,11.0,7,34.8,20.0,0.0
42935.0,2024.0,11.0,8,34.8,20.0,0.0
42935.0,2024.0,11.0,9,34.6,20.0,0.0
42935.0,2024.0,11.0,10,34.2,20.0,0.0
42935.0,2024.0,11.0,11,34.4,20.0,0.0
42935.0,2024.0,11.0,12,34.6,20.0,0.0
42935.0,2024.0,11.0,13,32.2,20.0,0.0
42935.0,2024.0,11.0,14,34.6,20.0,0.0
42935.0,2024.0,11.0,15,34.6,20.0,0.0
42935.0,2024.0,11.0,16,29.4,20.0,0.0
42935.0,2024.0,11.0,17,34.6,20.0,0.0
42935.0,2024.0,11.0,18,34.8,20.0,0.0
42935.0,2024.0,11.0,19,34.0,20.0,0.0
42935.0,2024.0,11.0,20,29.6,20.0,0.0
42935.0,2024.0,11.0,21,29.2,20.0,0.0
42935.0,2024.0,11.0,22,29.0,20.0,0.0
42935.0,2024.0,11.0,23,29.4,20.0,0.0
42935.0,2024.0,11.0,24,29.0,20.0,0.0
42935.0,2024.0,11.0,25,29.4,20.0,0.0
42935.0,2024.0,11.0,26,29.0,20.0,0.0
42935.0,2024.0,11.0,27,29.0,20.0,0.0
42935.0,2024.0,11.0,28,28.4,20.0,0.0
42935.0,2024.0,11.0,29,28.0,13.0,0.0
42935.0,2024.0,11.0,30,28.2,14.7,0.0
42935.0,2024.0,12.0,1,28.4,14.0,0.0
42935.0,2024.0,12.0,2,29.6,14.6,0.0
42935.0,2024.0,12.0,3,28.2,20.2,0.0
42935.0,2024.0,12.0,4,30.2,21.6,0.0
42935.0,2024.0,12.0,5,31.0,22.0,0.0
42935.0,2024.0,12.0,6,31.6,19.6,0.0
42935.0,2024.0,12.0,7,32.4,20.6,0.0
42935.0,2024.0,12.0,8,32.0,19.2,0.0
42935.0,2024.0,12.0,9,32.6,19.0,0.0
42935.0,2024.0,12.0,10,32.8,19.6,0.0
42935.0,2024.0,12.0,11,32.8,20.0,0.0
42935.0,2024.0,12.0,12,30.2,20.0,0.0
42935.0,2024.0,12.0,13,27.2,13.5,0.0
42935.0,2024.0,12.0,14,27.2,11.2,0.0
42935.0,2024.0,12.0,15,27.6,12.2,0.0
42935.0,2024.0,12.0,16,30.6,13.0,0.0
42935.0,2024.0,12.0,17,31.4,13.6,0.0
42935.0,2024.0,12.0,18,31.6,16.3,0.0
42935.0,2024.0,12.0,19,29.6,11.2,0.0
42935.0,2024.0,12.0,20,31.6,15.0,0.0
42935.0,2024.0,12.0,21,31.8,16.2,0.0
42935.0,2024.0,12.0,22,31.6,16.8,0.0
42935.0,2024.0,12.0,23,27.6,15.8,0.0
42935.0,2024.0,12.0,24,30.4,18.6,0.0
42935.0,2024.0,12.0,25,30.4,19.0,0.0
42935.0,2024.0,12.0,26,30.6,19.6,0.0
42935.0,2024.0,12.0,27,30.2,20.2,0.0
42935.0,2024.0,12.0,28,33.2,18.6,0.0
42935.0,2024.0,12.0,29,30.2,18.4,0.0
42935.0,2024.0,12.0,30,30.8,19.2,0.0
42935.0,2024.0,12.0,31,30.4,20.0,0.0
42935.0,2025.0,1.0,1,31.0,18.2,0.0
42935.0,2025.0,1.0,2,30.8,18.6,0.0
42935.0,2025.0,1.0,3,31.8,15.0,0.0
42935.0,2025.0,1.0,4,31.8,15.6,0.0
42935.0,2025.0,1.0,5,31.6,14.8,0.0
42935.0,2025.0,1.0,6,31.2,16.2,0.0
42935.0,2025.0,1.0,7,28.6,17.2,0.0
42935.0,2025.0,1.0,8,26.0,13.6,0.0
42935.0,2025.0,1.0,9,28.4,13.4,0.0
42935.0,2025.0,1.0,10,28.4,15.0,0.0
42935.0,2025.0,1.0,11,28.6,14.0,0.0
42935.0,2025.0,1.0,12,26.6,18.4,0.0
42935.0,2025.0,1.0,13,27.0,19.2,0.0
42935.0,2025.0,1.0,14,29.0,17.4,0.0
42935.0,2025.0,1.0,15,28.0,19.0,0.0
42935.0,2025.0,1.0,16,29.6,18.8,0.0
42935.0,2025.0,1.0,17,29.6,19.0,0.0
42935.0,2025.0,1.0,18,29.6,18.2,0.0
42935.0,2025.0,1.0,19,29.8,18.6,0.0
42935.0,2025.0,1.0,20,31.6,14.4,0.0
42935.0,2025.0,1.0,21,32.6,16.2,0.0
42935.0,2025.0,1.0,22,34.2,17.6,0.0
42935.0,2025.0,1.0,23,34.2,18.4,0.0
42935.0,2025.0,1.0,24,33.4,18.4,0.0
42935.0,2025.0,1.0,25,34.4,18.0,0.0
42935.0,2025.0,1.0,26,34.6,20.0,0.0
42935.0,2025.0,1.0,27,34.2,19.0,0.0
42935.0,2025.0,1.0,28,34.0,19.6,0.0
42935.0,2025.0,1.0,29,31.6,21.6,0.0
42935.0,2025.0,1.0,30,36.2,19.0,0.0
42935.0,2025.0,1.0,31,35.4,19.8,0.0
42935.0,2025.0,2.0,1,36.2,19.8,0.0
42935.0,2025.0,2.0,2,36.4,19.2,0.0
42935.0,2025.0,2.0,3,36.8,20.6,0.0
42935.0,2025.0,2.0,4,36.8,22.0,0.0
42935.0,2025.0,2.0,5,34.4,21.2,0.0
42935.0,2025.0,2.0,6,34.0,20.0,0.0
42935.0,2025.0,2.0,7,34.2,19.8,0.0
42935.0,2025.0,2.0,8,34.6,21.0,0.0
42935.0,2025.0,2.0,9,34.2,20.8,0.0
42935.0,2025.0,2.0,10,35.6,22.8,0.0
42935.0,2025.0,2.0,11,36.0,22.2,0.0
42935.0,2025.0,2.0,12,36.0,22.0,0.0
42935.0,2025.0,2.0,13,33.4,18.6,0.0
42935.0,2025.0,2.0,14,33.4,18.6,0.0
42935.0,2025.0,2.0,15,33.6,18.6,0.0
42935.0,2025.0,2.0,16,33.4,21.6,0.0
42935.0,2025.0,2.0,17,35.6,21.6,0.0
42935.0,2025.0,2.0,18,37.0,20.0,0.0
42935.0,2025.0,2.0,19,35.8,22.2,0.0
42935.0,2025.0,2.0,20,35.6,20.0,0.0
42935.0,2025.0,2.0,21,35.6,21.2,0.0
42935.0,2025.0,2.0,22,35.4,11.1,0.0
42935.0,2025.0,2.0,23,35.2,20.0,0.0
42935.0,2025.0,2.0,24,35.6,20.0,0.0
42935.0,2025.0,2.0,25,34.4,20.0,0.0
42935.0,2025.0,2.0,26,34.2,11.1,0.0
42935.0,2025.0,2.0,27,35.8,20.0,0.0
42935.0,2025.0,2.0,28,36.6,20.0,0.0
42935.0,2025.0,3.0,1,36.4,20.0,0.0
42935.0,2025.0,3.0,2,35.6,20.0,0.0
42935.0,2025.0,3.0,3,35.4,20.0,0.0
42935.0,2025.0,3.0,4,36.6,20.0,0.0
42935.0,2025.0,3.0,5,37.6,20.0,0.0
42935.0,2025.0,3.0,6,37.4,20.0,0.0
42935.0,2025.0,3.0,7,37.6,20.0,0.0
42935.0,2025.0,3.0,8,37.6,20.0,0.0
42935.0,2025.0,3.0,9,37.4,20.0,0.0
42935.0,2025.0,3.0,10,37.6,20.0,0.0
42935.0,2025.0,3.0,11,37.8,20.0,0.0
42935.0,2025.0,3.0,12,39.8,20.0,0.0
42935.0,2025.0,3.0,13,39.8,20.0,0.0
42935.0,2025.0,3.0,14,39.8,20.0,0.0
42935.0,2025.0,3.0,15,39.8,20.0,0.0
42935.0,2025.0,3.0,16,39.6,20.0,0.0
42935.0,2025.0,3.0,17,40.0,20.0,0.0
42935.0,2025.0,3.0,18,40.2,20.0,0.0
42935.0,2025.0,3.0,19,39.8,20.0,0.0
42935.0,2025.0,3.0,20,40.4,20.0,0.0
42935.0,2025.0,3.0,21,37.6,20.0,0.0
42935.0,2025.0,3.0,22,37.8,20.0,0.0
42935.0,2025.0,3.0,23,37.8,20.0,0.0
42935.0,2025.0,3.0,24,38.2,20.0,0.0
42935.0,2025.0,3.0,25,39.4,20.0,0.0
42935.0,2025.0,3.0,26,40.0,20.0,0.0
42935.0,2025.0,3.0,27,40.2,20.0,0.0
42935.0,2025.0,3.0,28,39.6,20.0,0.0
42935.0,2025.0,3.0,29,39.8,20.0,0.0
42935.0,2025.0,3.0,30,39.8,20.0,0.0
42935.0,2025.0,3.0,31,40.2,20.0,0.0
42935.0,2025.0,4.0,1,36.4,20.0,0.0
42935.0,2025.0,4.0,2,35.6,20.0,0.0
42935.0,2025.0,4.0,3,35.6,20.0,0.0
42935.0,2025.0,4.0,4,37.2,20.0,0.0
42935.0,2025.0,4.0,5,37.6,20.0,0.0
42935.0,2025.0,4.0,6,37.8,20.0,0.0
42935.0,2025.0,4.0,7,42.2,20.0,0.0
42935.0,2025.0,4.0,8,42.0,20.0,0.0
42935.0,2025.0,4.0,9,41.4,20.0,0.0
42935.0,2025.0,4.0,10,41.4,20.0,0.0
42935.0,2025.0,4.0,11,40.4,20.0,0.0
42935.0,2025.0,4.0,12,41.0,20.0,0.0
42935.0,2025.0,4.0,13,41.4,20.0,0.0
42935.0,2025.0,4.0,14,41.8,20.0,0.0
42935.0,2025.0,4.0,15,41.2,20.0,0.0
42935.0,2025.0,4.0,16,41.0,20.0,0.0
42935.0,2025.0,4.0,17,42.6,20.0,0.0
42935.0,2025.0,4.0,18,41.8,20.0,0.0
42935.0,2025.0,4.0,19,41.8,20.0,0.0
42935.0,2025.0,4.0,20,42.6,20.0,0.0
42935.0,2025.0,4.0,21,42.5,20.0,0.0
42935.0,2025.0,4.0,22,43.5,20.0,0.0
42935.0,2025.0,4.0,23,43.0,20.0,0.0
42935.0,2025.0,4.0,24,43.2,20.0,0.0
42935.0,2025.0,4.0,25,43.4,20.0,0.0
42935.0,2025.0,4.0,26,41.4,20.0,0.0
42935.0,2025.0,4.0,27,42.4,20.0,0.0
42935.0,2025.0,4.0,28,42.4,20.0,0.0
42935.0,2025.0,4.0,29,42.6,20.0,0.0
42935.0,2025.0,4.0,30,42.4,20.0,0.0
42935.0,2025.0,5.0,1,42.6,20.0,0.0
42935.0,2025.0,5.0,2,42.4,20.0,0.0
42935.0,2025.0,5.0,3,43.0,20.0,0.0
42935.0,2025.0,5.0,4,42.8,20.0,0.0
42935.0,2025.0,5.0,5,39.8,20.0,0.0
42935.0,2025.0,5.0,6,39.5,20.0,0.0
42935.0,2025.0,5.0,7,37.4,20.0,0.0
42935.0,2025.0,5.0,8,36.6,20.0,0.0
42935.0,2025.0,5.0,9,38.2,20.0,1.9
42935.0,2025.0,5.0,10,38.2,20.0,0.0
42935.0,2025.0,5.0,11,38.6,20.0,0.0
42935.0,2025.0,5.0,12,37.6,20.0,1.2
42935.0,2025.0,5.0,13,35.6,20.0,3.2
42935.0,2025.0,5.0,14,37.8,20.0,0.0
42935.0,2025.0,5.0,15,37.4,20.0,0.0
42935.0,2025.0,5.0,16,37.4,20.0,0.0
42935.0,2025.0,5.0,17,37.2,20.0,0.0
42935.0,2025.0,5.0,18,38.0,20.0,0.0
42935.0,2025.0,5.0,19,37.5,20.0,3.8
42935.0,2025.0,5.0,20,39.8,20.0,0.0
42935.0,2025.0,5.0,21,35.2,20.0,16.0
42935.0,2025.0,5.0,22,31.4,20.0,38.6
42935.0,2025.0,5.0,23,31.0,20.0,0.0
42935.0,2025.0,5.0,24,30.0,20.0,12.4
42935.0,2025.0,5.0,25,30.8,20.0,17.4
42935.0,2025.0,5.0,26,34.8,20.0,53.2
42935.0,2025.0,5.0,27,32.6,20.0,0.0
42935.0,2025.0,5.0,28,28.6,20.0,7.2
42935.0,2025.0,5.0,29,33.4,20.0,0.0
42935.0,2025.0,5.0,30,34.4,20.0,0.0
42935.0,2025.0,5.0,31,36.0,20.0,0.0
42935.0,2025.0,6.0,1,35.2,20.0,0.0
42935.0,2025.0,6.0,2,34.8,20.0,0.0
42935.0,2025.0,6.0,3,35.4,20.0,0.0
42935.0,2025.0,6.0,4,36.2,20.0,0.0
42935.0,2025.0,6.0,5,35.2,20.0,0.0
42935.0,2025.0,6.0,6,39.0,20.0,0.0
42935.0,2025.0,6.0,7,38.0,26.0,0.0
42935.0,2025.0,6.0,8,36.8,25.2,0.0
42935.0,2025.0,6.0,9,38.4,25.6,0.0
42935.0,2025.0,6.0,10,38.0,25.0,0.0
42935.0,2025.0,6.0,11,36.0,25.6,0.0
42935.0,2025.0,6.0,12,36.2,25.4,0.0
42935.0,2025.0,6.0,13,33.6,22.6,15.6
42935.0,2025.0,6.0,14,33.0,25.8,0.0
42935.0,2025.0,6.0,15,35.0,25.2,0.0
42935.0,2025.0,6.0,16,35.0,25.4,0.0
42935.0,2025.0,6.0,17,34.8,24.2,0.0
42935.0,2025.0,6.0,18,35.2,24.8,0.0
42935.0,2025.0,6.0,19,34.6,23.8,0.0
42935.0,2025.0,6.0,20,35.0,23.4,0.0
42935.0,2025.0,6.0,21,35.4,24.2,0.0
42935.0,2025.0,6.0,22,31.6,24.0,0.0
42935.0,2025.0,6.0,23,31.6,23.6,0.0
42935.0,2025.0,6.0,24,31.5,23.2,0.0
42935.0,2025.0,6.0,25,31.8,22.8,1.2
42935.0,2025.0,6.0,26,24.0,21.8,122.4
42935.0,2025.0,6.0,27,29.6,21.8,19.5
42935.0,2025.0,6.0,28,29.2,23.0,2.0
42935.0,2025.0,6.0,29,28.6,21.6,8.0
42935.0,2025.0,6.0,30,28.6,21.2,4.4
42935.0,2025.0,7.0,1,26.6,22.2,0.0
42935.0,2025.0,7.0,2,30.6,22.6,0.0
42935.0,2025.0,7.0,3,30.4,22.4,1.4
42935.0,2025.0,7.0,4,29.6,22.8,0.0
42935.0,2025.0,7.0,5,29.0,22.6,0.0
42935.0,2025.0,7.0,6,28.0,22.0,9.2
42935.0,2025.0,7.0,7,24.8,21.6,29.6
42935.0,2025.0,7.0,8,25.0,20.6,10.8
42935.0,2025.0,7.0,9,24.6,21.0,11.2
42935.0,2025.0,7.0,10,29.0,20.4,5.8
42935.0,2025.0,7.0,11,29.6,22.0,8.4
42935.0,2025.0,7.0,12,30.6,22.8,0.0
42935.0,2025.0,7.0,13,31.0,23.2,0.0
42935.0,2025.0,7.0,14,31.2,22.6,0.0
42935.0,2025.0,7.0,15,31.0,23.2,2.2
42935.0,2025.0,7.0,16,31.2,23.0,0.0
42935.0,2025.0,7.0,17,29.4,23.2,0.0
42935.0,2025.0,7.0,18,29.6,23.4,0.0
42935.0,2025.0,7.0,19,31.0,23.0,0.0
42935.0,2025.0,7.0,20,31.2,23.6,0.0
42935.0,2025.0,7.0,21,32.2,23.4,0.0
42935.0,2025.0,7.0,22,28.0,23.6,19.2
42935.0,2025.0,7.0,23,29.0,23.4,0.0
42935.0,2025.0,7.0,24,29.0,23.0,0.0
42935.0,2025.0,7.0,25,29.0,23.2,21.6
42935.0,2025.0,7.0,26,28.4,22.6,22.8
42935.0,2025.0,7.0,27,25.6,22.0,22.0
42935.0,2025.0,7.0,28,27.0,21.6,0.6
42935.0,2025.0,7.0,29,25.2,21.8,4.2
42935.0,2025.0,7.0,30,27.6,22.0,0.0
42935.0,2025.0,7.0,31,29.6,21.8,2.6
42935.0,2025.0,8.0,1,30.0,21.8,0.0
42935.0,2025.0,8.0,2,29.6,22.2,0.0
42935.0,2025.0,8.0,3,30.2,22.6,0.0
42935.0,2025.0,8.0,4,30.4,23.0,0.0
42935.0,2025.0,8.0,5,30.6,22.8,0.0
42935.0,2025.0,8.0,6,31.4,23.2,0.0
42935.0,2025.0,8.0,7,32.0,23.0,0.0
42935.0,2025.0,8.0,8,25.6,21.6,17.4
42935.0,2025.0,8.0,9,25.6,21.8,18.0
42935.0,2025.0,8.0,10,28.4,21.8,24.2
42935.0,2025.0,8.0,11,30.6,23.4,0.0
42935.0,2025.0,8.0,12,30.6,22.6,0.0
42935.0,2025.0,8.0,13,30.4,22.4,0.0
42935.0,2025.0,8.0,14,27.2,21.8,2.8
42935.0,2025.0,8.0,15,29.8,23.2,0.0
42935.0,2025.0,8.0,16,24.4,22.4,42.6
42935.0,2025.0,8.0,17,27.2,21.8,113.2
42935.0,2025.0,8.0,18,24.6,21.8,29.6
42935.0,2025.0,8.0,19,26.6,21.4,46.2
42935.0,2025.0,8.0,20,26.8,21.8,0.4
42935.0,2025.0,8.0,21,28.2,22.0,4.4
42935.0,2025.0,8.0,22,29.2,21.2,3.4
42935.0,2025.0,8.0,23,30.4,21.2,0.0
42935.0,2025.0,8.0,24,29.2,20.8,6.8
42935.0,2025.0,8.0,25,28.6,21.8,0.0
42935.0,2025.0,8.0,26,28.4,22.0,0.0
42935.0,2025.0,8.0,27,27.8,22.6,6.0
42935.0,2025.0,8.0,28,27.4,23.0,1.6
42935.0,2025.0,8.0,29,26.6,22.8,6.2
42935.0,2025.0,8.0,30,28.6,22.9,7.6
42935.0,2025.0,8.0,31,28.4,23.2,1.2
42935.0,2025.0,9.0,1,27.8,22.2,16.6
42935.0,2025.0,9.0,2,26.4,22.2,66.6
42935.0,2025.0,9.0,3,24.6,21.8,0.0
42935.0,2025.0,9.0,4,26.0,20.2,4.2
42935.0,2025.0,9.0,5,26.8,21.2,1.4
42935.0,2025.0,9.0,6,26.2,21.6,12.6
42935.0,2025.0,9.0,7,29.6,21.6,2.2
42935.0,2025.0,9.0,8,30.8,21.2,2.2
42935.0,2025.0,9.0,9,30.2,21.8,26.6
42935.0,2025.0,9.0,10,29.8,23.0,0.0
42935.0,2025.0,9.0,11,28.6,22.2,2.6
42935.0,2025.0,9.0,12,31.6,22.2,0.0
42935.0,2025.0,9.0,13,27.8,21.2,9.2
42935.0,2025.0,9.0,14,27.6,22.2,32.6
42935.0,2025.0,9.0,15,27.6,23.4,0.0
42935.0,2025.0,9.0,16,26.4,21.2,55.6
42935.0,2025.0,9.0,17,27.8,22.2,0.0
42935.0,2025.0,9.0,18,30.0,21.8,3.8
42935.0,2025.0,9.0,19,32.2,22.8,0.0
42935.0,2025.0,9.0,20,31.2,21.6,3.2
42935.0,2025.0,9.0,21,32.4,23.4,0.0
42935.0,2025.0,9.0,22,32.8,23.2,0.0
42935.0,2025.0,9.0,23,32.6,20.0,
42935.0,2025.0,9.0,24,31.2,21.8,0.0
42935.0,2025.0,9.0,25,30.8,22.0,0.0
42935.0,2025.0,9.0,26,32.2,21.8,1.6
42935.0,2025.0,9.0,27,27.8,21.0,49.8
42935.0,2025.0,9.0,28,26.6,21.8,34.2
42935.0,2025.0,9.0,29,29.6,20.0,1.6
42935.0,2025.0,9.0,30,30.2,19.2,0.0
42935.0,2025.0,10.0,1,32.2,20.0,0.0
42935.0,2025.0,10.0,2,33.4,19.8,0.0
42935.0,2025.0,10.0,3,32.2,20.0,0.0
42935.0,2025.0,10.0,4,29.2,20.8,0.0
42935.0,2025.0,10.0,5,31.0,20.4,0.0
42935.0,2025.0,10.0,6,30.6,21.2,0.0
42935.0,2025.0,10.0,7,31.8,20.6,0.0
42935.0,2025.0,10.0,8,32.0,21.0,0.0
42935.0,2025.0,10.0,9,32.4,20.6,0.0
42935.0,2025.0,10.0,10,31.0,20.2,0.0
42935.0,2025.0,10.0,11,30.2,17.0,0.0
42935.0,2025.0,10.0,12,29.8,17.2,0.0
42935.0,2025.0,10.0,13,29.6,17.0,0.0
42935.0,2025.0,10.0,14,29.2,16.8,0.0
42935.0,2025.0,10.0,15,29.8,16.6,0.0
42935.0,2025.0,10.0,16,32.4,16.8,0.0
42935.0,2025.0,10.0,17,33.4,15.8,0.0
42935.0,2025.0,10.0,18,33.6,17.2,0.0
42935.0,2025.0,10.0,19,32.2,20.2,0.0
42935.0,2025.0,10.0,20,32.4,20.6,0.0
42935.0,2025.0,10.0,21,32.0,20.4,0.0
42935.0,2025.0,10.0,22,33.0,20.4,11.8
42935.0,2025.0,10.0,23,33.6,21.0,0.0
42935.0,2025.0,10.0,24,33.4,21.6,0.0
42935.0,2025.0,10.0,25,32.6,20.6,0.0
42935.0,2025.0,10.0,26,30.2,21.2,0.0
42935.0,2025.0,10.0,27,31.0,20.8,2.2
42935.0,2025.0,10.0,28,30.8,21.0,0.0
42935.0,2025.0,10.0,29,30.8,21.2,0.0
42935.0,2025.0,10.0,30,29.6,21.6,17.8
42935.0,2025.0,10.0,31,31.6,20.2,0.0
42935.0,2025.0,11.0,1,29.6,20.6,0.0
42935.0,2025.0,11.0,2,30.4,21.4,0.0
42935.0,2025.0,11.0,3,31.6,21.2,0.0
42935.0,2025.0,11.0,4,30.2,21.6,0.0
42935.0,2025.0,11.0,5,31.8,19.0,0.0
42935.0,2025.0,11.0,6,31.0,19.4,0.0
42935.0,2025.0,11.0,7,31.0,18.8,0.0
42935.0,2025.0,11.0,8,30.2,13.2,0.0
42935.0,2025.0,11.0,9,29.6,12.6,0.0
42935.0,2025.0,11.0,10,30.4,12.8,0.0
