INDEX,YEAR,MN,DT,MAX,MIN,RF
42933,2016,9,20,32.0,25.0,0.0
42933,2016,9,21,31.7,23.3,0.0
42933,2016,9,22,32.1,24.0,0.9
42933,2016,9,23,33.0,25.0,1.0
42933,2016,9,24,32.3,23.0,17.6
42933,2016,9,25,29.6,23.5,1.2
42933,2016,9,26,32.0,23.4,0.0
42933,2016,9,27,33.5,24.4,1.0
42933,2016,9,28,33.9,24.0,0.0
42933,2016,9,29,33.6,23.1,0.0
42933,2016,9,30,32.7,23.1,0.0
42933,2016,10,1,28.6,23.3,2.2
42933,2016,10,2,29.5,23.7,19.8
42933,2016,10,3,30.3,23.9,31.7
42933,2016,10,4,31.2,23.5,0.2
42933,2016,10,5,31.4,23.5,16.2
42933,2016,10,6,31.7,22.5,3.4
42933,2016,10,7,31.7,23.1,0.2
42933,2016,10,8,31.6,24.0,0.0
42933,2016,10,9,32.1,22.6,28.8
42933,2016,10,10,31.6,24.3,0.0
42933,2016,10,11,32.0,23.2,0.0
42933,2016,10,12,33.3,21.5,0.0
42933,2016,10,13,32.6,20.1,0.0
42933,2016,10,14,33.5,19.5,0.0
42933,2016,10,15,33.9,18.5,0.0
42933,2016,10,16,33.8,20.7,0.0
42933,2016,10,17,34.1,19.0,0.0
42933,2016,10,18,34.0,17.1,0.0
42933,2016,10,19,33.8,18.0,0.0
42933,2016,10,20,34.2,17.0,0.0
42933,2016,10,21,34.5,16.8,0.0
42933,2016,10,22,34.1,18.0,0.0
42933,2016,10,23,39.2,18.5,0.0
42933,2016,10,24,33.8,18.5,0.0
42933,2016,10,25,32.5,18.9,0.0
42933,2016,10,26,32.5,17.4,0.0
42933,2016,10,27,33.8,18.3,0.0
42933,2016,10,28,34.3,15.6,0.0
42933,2016,10,29,33.0,14.4,0.0
42933,2016,10,30,33.2,17.4,0.0
42933,2016,10,31,33.0,17.5,0.0
42933,2016,11,1,33.0,15.5,0.0
42933,2016,11,2,33.0,14.9,0.0
42933,2016,11,3,32.3,14.8,0.0
42933,2016,11,4,32.5,18.0,0.0
42933,2016,11,5,31.8,16.5,0.0
42933,2016,11,6,32.6,15.4,0.0
42933,2016,11,7,32.5,13.5,0.0
42933,2016,11,8,33.0,13.9,0.0
42933,2016,11,9,33.6,12.5,0.0
42933,2016,11,10,32.7,11.9,0.0
42933,2016,11,11,32.0,11.7,0.0
42933,2016,11,12,33.1,13.1,0.0
42933,2016,11,13,31.5,13.0,0.0
42933,2016,11,14,31.2,14.0,0.0
42933,2016,11,15,31.9,15.2,0.0
42933,2016,11,16,32.0,15.7,0.0
42933,2016,11,17,32.0,14.8,0.0
42933,2016,11,18,31.6,12.1,0.0
42933,2016,11,19,31.9,12.0,0.0
42933,2016,11,20,31.3,11.0,0.0
42933,2016,11,21,32.6,11.5,0.0
42933,2016,11,22,32.9,13.0,0.0
42933,2016,11,23,33.4,12.6,0.0
42933,2016,11,24,33.3,13.1,0.0
42933,2016,11,25,32.8,12.1,0.0
42933,2016,11,26,33.2,11.7,0.0
42933,2016,11,27,34.0,12.4,0.0
42933,2016,11,28,34.5,12.5,0.0
42933,2016,11,29,33.6,12.5,0.0
42933,2016,11,30,33.7,13.1,0.0
42933,2016,12,1,33.8,14.4,0.0
42933,2016,12,2,32.0,14.5,0.0
42933,2016,12,3,32.1,14.5,0.0
42933,2016,12,4,32.0,14.6,0.0
42933,2016,12,5,32.2,15.2,0.0
42933,2016,12,6,30.7,13.1,0.0
42933,2016,12,7,31.0,12.0,0.0
42933,2016,12,8,31.5,11.0,0.0
42933,2016,12,9,31.5,10.5,0.0
42933,2016,12,10,31.4,10.0,0.0
42933,2016,12,11,31.3,10.6,0.0
42933,2016,12,12,33.4,11.5,0.0
42933,2016,12,13,33.6,12.4,0.0
42933,2016,12,14,32.8,14.4,0.0
42933,2016,12,15,30.4,14.1,0.0
42933,2016,12,16,32.1,14.0,0.0
42933,2016,12,17,32.2,14.3,0.0
42933,2016,12,18,30.3,12.5,0.0
42933,2016,12,19,29.8,11.0,0.0
42933,2016,12,20,28.8,10.4,0.0
42933,2016,12,21,30.7,10.5,0.0
42933,2016,12,22,31.5,10.0,0.0
42933,2016,12,23,31.8,9.7,0.0
42933,2016,12,24,32.9,9.6,0.0
42933,2016,12,25,32.9,10.6,0.0
42933,2016,12,26,30.0,11.5,0.0
42933,2016,12,27,29.3,8.3,0.0
42933,2016,12,28,28.5,9.5,0.0
42933,2016,12,29,29.6,10.0,0.0
42933,2016,12,30,31.7,11.4,0.0
42933,2016,12,31,32.5,12.0,0.0
42933,2017,1,1,32.5,13.3,0.0
42933,2017,1,2,32.5,12.5,0.0
42933,2017,1,3,31.2,10.5,0.0
42933,2017,1,4,29.5,10.4,0.0
42933,2017,1,5,29.2,10.0,0.0
42933,2017,1,6,30.4,11.0,0.0
42933,2017,1,7,32.8,11.8,0.0
42933,2017,1,8,30.3,11.1,0.0
42933,2017,1,9,31.0,13.0,0.0
42933,2017,1,10,29.7,14.5,0.0
42933,2017,1,11,27.8,9.5,0.0
42933,2017,1,12,25.5,8.0,0.0
42933,2017,1,13,25.5,8.0,0.0
42933,2017,1,14,26.6,9.6,0.0
42933,2017,1,15,28.5,13.6,0.0
42933,2017,1,16,29.3,15.5,0.0
42933,2017,1,17,30.1,15.3,0.0
42933,2017,1,18,32.0,16.3,0.0
42933,2017,1,19,32.7,16.0,0.0
42933,2017,1,20,31.6,14.0,0.0
42933,2017,1,21,31.1,14.6,0.0
42933,2017,1,22,32.8,17.4,0.0
42933,2017,1,23,34.1,16.6,0.0
42933,2017,1,24,33.8,18.0,0.0
42933,2017,1,25,33.5,15.5,0.0
42933,2017,1,26,32.6,15.6,0.0
42933,2017,1,27,32.6,17.0,0.0
42933,2017,1,28,29.6,12.9,0.0
42933,2017,1,29,30.5,12.6,0.0
42933,2017,1,30,32.0,13.0,0.0
42933,2017,1,31,33.3,13.3,0.0
42933,2017,2,1,34.5,13.5,0.0
42933,2017,2,2,34.5,15.5,0.0
42933,2017,2,3,34.5,16.6,0.0
42933,2017,2,4,34.7,16.6,0.0
42933,2017,2,5,35.1,14.6,0.0
42933,2017,2,6,35.3,18.4,0.0
42933,2017,2,7,32.6,14.5,0.0
42933,2017,2,8,33.2,15.0,0.0
42933,2017,2,9,35.2,16.5,0.0
42933,2017,2,10,34.7,14.2,0.0
42933,2017,2,11,33.5,19.2,0.0
42933,2017,2,12,34.7,19.2,0.0
42933,2017,2,13,32.9,18.5,0.0
42933,2017,2,14,33.0,17.4,0.0
42933,2017,2,15,34.1,18.9,0.0
42933,2017,2,16,34.6,17.5,0.0
42933,2017,2,17,35.3,16.5,0.0
42933,2017,2,18,36.8,16.6,0.0
42933,2017,2,19,37.2,16.6,0.0
42933,2017,2,20,37.7,16.6,0.0
42933,2017,2,21,37.4,17.6,0.0
42933,2017,2,22,36.6,16.6,0.0
42933,2017,2,23,35.6,17.6,0.0
42933,2017,2,24,35.5,15.5,0.0
42933,2017,2,25,35.4,14.0,0.0
42933,2017,2,26,35.5,14.0,0.0
42933,2017,2,27,37.5,15.0,0.0
42933,2017,2,28,32.3,17.5,0.0
42933,2017,3,1,37.5,17.1,0.0
42933,2017,3,2,38.6,19.7,0.0
42933,2017,3,3,37.8,20.1,0.0
42933,2017,3,4,37.9,19.0,0.0
42933,2017,3,5,36.3,18.0,0.0
42933,2017,3,6,37.1,18.5,0.0
42933,2017,3,7,35.7,19.0,0.0
42933,2017,3,8,36.4,19.5,0.0
42933,2017,3,9,36.1,19.0,0.0
42933,2017,3,10,36.5,18.1,0.0
42933,2017,3,11,33.6,19.9,0.0
42933,2017,3,12,32.7,16.0,0.0
42933,2017,3,13,32.7,16.0,0.0
42933,2017,3,14,32.7,13.5,0.0
42933,2017,3,15,34.6,15.0,0.0
42933,2017,3,16,36.2,17.0,0.0
42933,2017,3,17,36.4,21.8,0.0
42933,2017,3,18,35.8,17.3,0.0
42933,2017,3,19,36.7,18.5,0.0
42933,2017,3,21,37.3,19.0,0.0
42933,2017,3,22,36.6,18.5,0.0
42933,2017,3,23,37.5,19.1,0.0
42933,2017,3,24,39.9,20.2,0.0
42933,2017,3,25,41.0,21.1,0.0
42933,2017,3,27,42.0,22.2,0.0
42933,2017,3,28,42.8,22.3,0.0
42933,2017,3,29,43.0,23.1,0.0
42933,2017,3,30,43.2,23.3,0.0
42933,2017,3,31,44.0,22.6,0.0
42933,2017,4,1,43.6,24.5,0.0
42933,2017,4,2,42.8,28.0,0.0
42933,2017,4,3,41.9,29.7,0.0
42933,2017,4,4,41.5,26.4,0.0
42933,2017,4,5,41.7,25.8,0.0
42933,2017,4,6,40.6,26.1,0.0
42933,2017,4,7,42.6,25.0,0.0
42933,2017,4,8,40.3,22.4,0.0
42933,2017,4,9,40.5,21.4,0.0
42933,2017,4,10,42.4,21.0,0.0
42933,2017,4,11,41.4,19.1,0.0
42933,2017,4,12,41.5,20.0,0.0
42933,2017,4,13,42.9,21.0,0.0
42933,2017,4,14,44.1,22.4,0.0
42933,2017,4,15,44.5,23.2,0.0
42933,2017,4,16,44.6,27.7,0.0
42933,2017,4,17,45.0,28.3,0.0
42933,2017,4,18,44.8,28.5,0.0
42933,2017,4,19,44.9,27.3,0.0
42933,2017,4,20,44.6,26.7,0.0
42933,2017,4,21,44.5,27.4,0.0
42933,2017,4,22,43.0,26.4,0.0
42933,2017,4,23,41.0,26.0,0.0
42933,2017,4,24,44.2,24.5,0.0
42933,2017,4,25,40.0,25.0,0.0
42933,2017,4,26,40.6,26.1,0.0
42933,2017,4,27,41.4,24.7,0.0
42933,2017,4,28,42.2,23.7,0.0
42933,2017,4,29,42.6,26.9,0.0
42933,2017,4,30,42.1,27.1,0.0
42933,2017,5,1,41.8,25.2,0.0
42933,2017,5,2,42.5,26.0,0.0
42933,2017,5,3,43.4,27.5,0.0
42933,2017,5,4,43.5,29.5,0.0
42933,2017,5,5,43.4,27.0,0.0
42933,2017,5,6,44.7,26.5,0.0
42933,2017,5,7,44.9,27.3,0.0
42933,2017,5,8,45.1,27.2,0.0
42933,2017,5,9,44.2,29.4,0.0
42933,2017,5,10,43.8,28.3,0.0
42933,2017,5,11,44.1,29.2,0.0
42933,2017,5,12,44.4,30.0,0.0
42933,2017,5,13,44.6,31.0,0.0
42933,2017,5,14,45.1,32.0,0.0
42933,2017,5,15,45.6,31.5,0.0
42933,2017,5,16,44.9,30.2,0.0
42933,2017,5,17,43.6,31.0,0.0
42933,2017,5,18,43.6,30.3,0.0
42933,2017,5,19,43.8,30.4,0.0
42933,2017,5,20,44.4,29.6,0.0
42933,2017,5,21,44.0,28.1,0.0
42933,2017,5,22,43.6,28.6,0.0
42933,2017,5,23,43.3,30.9,0.0
42933,2017,5,24,43.7,29.5,0.0
42933,2017,5,25,45.0,31.7,0.0
42933,2017,5,26,45.7,32.5,0.0
42933,2017,5,27,44.7,31.6,0.0
42933,2017,5,28,43.8,30.9,0.0
42933,2017,5,29,42.7,28.0,0.0
42933,2017,5,30,41.5,29.9,0.0
42933,2017,5,31,40.8,29.8,0.0
42933,2017,6,1,41.6,29.0,0.0
42933,2017,6,2,41.6,26.2,0.0
42933,2017,6,3,39.3,29.5,0.0
42933,2017,6,4,43.2,28.3,0.0
42933,2017,6,5,41.5,29.5,0.0
42933,2017,6,6,40.3,25.1,0.0
42933,2017,6,7,39.1,24.4,0.0
42933,2017,6,8,35.5,24.7,0.0
42933,2017,6,9,36.6,26.5,0.0
42933,2017,6,10,39.1,25.4,0.0
42933,2017,6,11,37.9,24.4,0.0
42933,2017,6,12,35.8,25.9,0.0
42933,2017,6,13,34.9,26.2,0.0
42933,2017,6,14,39.0,23.5,0.0
42933,2017,6,15,36.0,23.9,0.0
42933,2017,6,16,38.4,22.0,0.0
42933,2017,6,17,35.4,23.9,0.0
42933,2017,6,18,37.5,27.2,0.0
42933,2017,6,19,38.3,23.5,0.0
42933,2017,6,20,38.2,27.5,0.0
42933,2017,6,21,38.8,27.9,0.0
42933,2017,6,22,38.8,28.0,0.0
42933,2017,6,23,38.4,24.0,0.6
42933,2017,6,24,37.5,26.5,3.3
42933,2017,6,25,36.5,25.4,0.0
42933,2017,6,26,37.2,27.0,0.0
42933,2017,6,27,36.5,24.3,19.3
42933,2017,6,28,32.8,24.7,2.2
42933,2017,6,29,33.5,25.5,0.0
42933,2017,6,30,35.4,25.9,3.3
42933,2017,7,1,35.5,26.4,0.0
42933,2017,7,2,33.5,24.1,28.6
42933,2017,7,3,32.4,25.0,1.0
42933,2017,7,4,33.1,24.5,2.9
42933,2017,7,5,31.7,24.1,0.0
42933,2017,7,6,32.5,24.5,0.0
42933,2017,7,7,35.4,25.5,0.0
42933,2017,7,8,36.5,25.2,0.0
42933,2017,7,9,36.4,25.8,0.0
42933,2017,7,10,37.1,27.0,0.0
42933,2017,7,11,35.5,27.0,0.0
42933,2017,7,12,36.0,26.0,0.0
42933,2017,7,13,32.7,23.4,4.2
42933,2017,7,14,30.3,24.0,3.4
42933,2017,7,15,31.6,24.9,0.2
42933,2017,7,16,32.6,24.5,0.0
42933,2017,7,17,29.2,23.5,3.1
42933,2017,7,18,30.8,24.8,0.1
42933,2017,7,19,31.1,23.9,11.0
42933,2017,7,20,28.7,23.6,46.9
42933,2017,7,21,31.4,24.9,1.9
42933,2017,7,22,32.5,25.5,0.0
42933,2017,7,23,32.5,24.1,2.0
42933,2017,7,24,31.9,23.9,6.9
42933,2017,7,25,31.8,24.0,9.2
42933,2017,7,26,32.5,23.5,0.8
42933,2017,7,27,30.0,22.4,10.4
42933,2017,7,28,28.3,23.5,2.7
42933,2017,7,29,30.5,22.9,0.0
42933,2017,7,30,32.7,23.4,2.1
42933,2017,7,31,31.8,23.9,0.0
42933,2017,8,1,34.0,25.5,0.0
42933,2017,8,2,34.1,25.0,0.0
42933,2017,8,3,34.4,23.7,0.0
42933,2017,8,4,32.5,23.0,0.2
42933,2017,8,5,32.6,24.0,0.0
42933,2017,8,6,32.9,25.3,0.0
42933,2017,8,7,30.7,24.5,4.6
42933,2017,8,8,30.2,25.2,0.0
42933,2017,8,9,29.2,24.0,2.4
42933,2017,8,10,31.5,24.5,0.0
42933,2017,8,11,33.7,24.0,0.0
42933,2017,8,12,33.5,23.4,0.0
42933,2017,8,13,33.6,23.5,0.0
42933,2017,8,14,34.3,24.7,0.0
42933,2017,8,15,34.2,23.6,0.5
42933,2017,8,16,34.5,24.5,0.0
42933,2017,8,17,34.4,24.0,0.1
42933,2017,8,18,35.6,25.0,0.0
42933,2017,8,19,24.5,23.0,17.6
42933,2017,8,20,28.4,24.0,15.1
42933,2017,8,21,31.2,23.5,1.2
42933,2017,8,22,28.0,22.5,15.8
42933,2017,8,23,30.5,23.8,0.2
42933,2017,8,24,32.6,24.5,0.0
42933,2017,8,25,30.6,24.4,0.0
42933,2017,8,26,31.0,23.7,5.9
42933,2017,8,27,31.0,24.0,4.9
42933,2017,8,28,30.8,24.2,4.0
42933,2017,8,29,30.7,23.4,66.2
42933,2017,8,30,30.2,23.8,0.9
42933,2017,8,31,31.8,23.9,0.3
42933,2017,9,1,33.5,22.5,0.0
42933,2017,9,2,32.6,23.0,0.0
42933,2017,9,3,33.0,23.9,0.0
42933,2017,9,4,33.1,24.6,0.0
42933,2017,9,5,33.5,24.0,0.0
42933,2017,9,6,32.6,23.6,0.0
42933,2017,9,7,34.1,24.7,0.0
42933,2017,9,8,35.2,24.3,2.9
42933,2017,9,9,33.0,25.5,0.3
42933,2017,9,10,35.4,24.9,0.0
42933,2017,9,11,34.1,25.0,0.0
42933,2017,9,12,36.5,23.0,11.0
42933,2017,9,13,33.6,24.5,0.0
42933,2017,9,14,33.6,25.0,0.1
42933,2017,9,15,33.1,23.9,22.1
42933,2017,9,16,29.4,23.8,1.1
42933,2017,9,17,32.1,24.5,0.0
42933,2017,9,18,34.1,24.2,0.0
42933,2017,9,19,31.7,23.0,11.5
42933,2017,9,20,34.6,24.3,0.0
42933,2017,9,21,33.0,23.6,1.2
42933,2017,9,22,29.0,22.0,1.8
42933,2017,9,23,29.6,22.2,8.5
42933,2017,9,24,32.5,22.5,0.0
42933,2017,9,25,33.9,23.5,0.0
42933,2017,9,26,35.0,23.5,9.6
42933,2017,9,27,35.0,23.6,2.2
42933,2017,9,28,35.6,23.9,0.0
42933,2017,9,29,36.0,23.9,0.0
42933,2017,9,30,37.6,23.0,0.0
42933,2017,10,1,37.6,23.0,0.0
42933,2017,10,2,37.6,22.7,0.0
42933,2017,10,3,36.6,22.0,0.0
42933,2017,10,4,36.8,20.2,0.0
42933,2017,10,5,37.6,20.2,0.0
42933,2017,10,6,35.6,23.7,0.1
42933,2017,10,7,35.3,24.5,0.0
42933,2017,10,8,35.5,24.3,0.9
42933,2017,10,9,33.3,24.0,3.4
42933,2017,10,10,31.6,23.0,19.8
42933,2017,10,11,31.1,24.0,0.0
42933,2017,10,12,33.0,22.5,10.5
42933,2017,10,13,33.9,23.5,1.8
42933,2017,10,14,33.6,24.0,0.0
42933,2017,10,15,34.1,24.1,0.0
42933,2017,10,16,35.7,23.0,0.0
42933,2017,10,17,36.1,20.7,0.0
42933,2017,10,18,37.0,19.7,0.0
42933,2017,10,19,36.2,18.5,0.0
42933,2017,10,20,31.6,21.0,0.0
42933,2017,10,21,34.0,24.0,0.0
42933,2017,10,22,36.5,23.0,0.0
42933,2017,10,23,36.0,21.5,0.0
42933,2017,10,24,35.5,17.8,0.0
42933,2017,10,25,35.8,16.5,0.0
42933,2017,10,26,35.4,17.1,0.0
42933,2017,10,27,35.5,17.3,0.0
42933,2017,10,28,34.9,16.9,0.0
42933,2017,10,29,35.1,17.5,0.0
42933,2017,10,30,34.5,19.0,0.0
42933,2017,10,31,34.9,16.5,0.0
42933,2017,11,1,33.8,15.8,0.0
42933,2017,11,2,33.7,16.0,0.0
42933,2017,11,3,33.0,16.0,0.0
42933,2017,11,4,33.6,15.7,0.0
42933,2017,11,5,32.4,16.5,0.0
42933,2017,11,6,34.2,16.2,0.0
42933,2017,11,7,33.7,16.5,0.0
42933,2017,11,8,33.2,16.9,0.0
42933,2017,11,9,33.0,18.1,0.0
42933,2017,11,10,33.0,18.3,0.0
42933,2017,11,11,32.5,14.5,0.0
42933,2017,11,12,32.5,13.1,0.0
42933,2017,11,13,32.1,13.7,0.0
42933,2017,11,14,31.5,14.0,0.0
42933,2017,11,15,32.2,14.7,0.0
42933,2017,11,16,33.2,16.4,0.0
42933,2017,11,17,32.5,18.6,0.0
42933,2017,11,18,32.9,18.4,0.0
42933,2017,11,19,33.6,19.9,0.0
42933,2017,11,20,33.2,22.2,0.0
42933,2017,11,21,33.1,22.3,0.0
42933,2017,11,22,33.3,22.1,0.0
42933,2017,11,23,33.3,20.5,0.0
42933,2017,11,24,33.5,18.4,0.0
42933,2017,11,25,33.0,15.0,0.0
42933,2017,11,26,32.8,13.5,0.0
42933,2017,11,27,33.1,12.6,0.0
42933,2017,11,28,33.2,12.2,0.0
42933,2017,11,29,33.5,15.0,0.0
42933,2017,11,30,33.4,14.0,0.0
42933,2017,12,1,32.6,13.7,0.0
42933,2017,12,2,30.5,14.0,0.0
42933,2017,12,3,31.0,14.5,0.0
42933,2017,12,4,30.4,14.5,0.0
42933,2017,12,5,31.0,15.5,0.0
42933,2017,12,6,29.5,19.0,0.0
42933,2017,12,7,31.6,19.6,0.0
42933,2017,12,8,31.2,18.6,0.0
42933,2017,12,9,32.6,16.7,0.0
42933,2017,12,10,32.8,15.8,0.0
42933,2017,12,11,31.4,13.0,0.0
42933,2017,12,12,33.0,14.6,0.0
42933,2017,12,13,31.9,17.0,0.0
42933,2017,12,14,33.0,16.6,0.0
42933,2017,12,15,32.7,19.4,0.0
42933,2017,12,16,32.6,17.0,0.0
42933,2017,12,17,33.1,14.6,0.0
42933,2017,12,18,31.5,15.9,0.0
42933,2017,12,19,29.6,9.8,0.0
42933,2017,12,20,32.4,11.0,0.0
42933,2017,12,21,31.5,11.3,0.0
42933,2017,12,22,31.8,12.0,0.0
42933,2017,12,23,30.0,12.4,0.0
42933,2017,12,24,31.0,10.4,0.0
42933,2017,12,25,32.0,12.1,0.0
42933,2017,12,26,30.6,10.6,0.0
42933,2017,12,27,30.4,9.4,0.0
42933,2017,12,28,30.5,9.6,0.0
42933,2017,12,29,32.5,9.5,0.0
42933,2017,12,30,32.0,10.4,0.0
42933,2017,12,31,31.8,11.3,0.0
42933,2018,1,16,33.0,20.0,
42933,2018,1,17,32.0,15.5,0.0
42933,2018,1,27,32.0,10.1,0.0
42933,2018,1,31,32.0,12.5,0.0
42933,2018,2,9,33.0,20.0,
42933,2018,2,12,32.0,17.5,3.7
42933,2018,2,16,33.5,20.0,
42933,2018,2,22,32.0,19.6,0.0
42933,2018,2,24,37.1,20.0,
42933,2018,3,1,38.9,20.5,0.0
42933,2018,3,2,39.5,21.4,0.0
42933,2018,3,3,38.6,20.5,0.0
42933,2018,3,4,38.0,20.6,0.0
42933,2018,3,5,38.5,22.0,0.0
42933,2018,3,6,38.3,20.1,0.0
42933,2018,3,7,38.6,23.0,0.0
42933,2018,3,8,37.2,25.4,0.0
42933,2018,3,9,36.8,25.2,0.0
42933,2018,3,10,37.6,23.5,0.0
42933,2018,3,11,31.0,21.9,3.8
42933,2018,3,12,37.6,19.1,4.0
42933,2018,3,13,38.6,21.0,0.0
42933,2018,3,14,39.5,22.0,0.0
42933,2018,3,15,35.1,24.0,0.0
42933,2018,3,16,32.5,22.0,0.0
42933,2018,3,17,36.6,17.2,0.0
42933,2018,3,18,38.0,21.1,0.0
42933,2018,3,19,38.5,24.0,0.0
42933,2018,3,20,39.5,24.0,0.0
42933,2018,3,21,38.4,22.0,0.0
42933,2018,3,22,37.5,20.9,0.0
42933,2018,3,23,38.3,20.5,0.0
42933,2018,3,24,39.3,19.4,0.0
42933,2018,3,25,40.5,19.8,0.0
42933,2018,3,26,40.7,19.7,0.0
42933,2018,3,27,41.6,20.0,0.0
42933,2018,3,28,41.5,21.3,0.0
42933,2018,3,29,32.0,21.0,0.0
42933,2018,3,30,42.5,20.6,0.0
42933,2018,3,31,42.5,21.5,0.0
42933,2018,4,1,41.7,24.5,0.0
42933,2018,4,2,41.6,22.3,0.0
42933,2018,4,3,42.2,22.0,0.0
42933,2018,4,4,42.6,23.1,0.0
42933,2018,4,5,42.6,23.7,0.0
42933,2018,4,6,40.8,26.5,0.0
42933,2018,4,7,41.4,25.4,0.0
42933,2018,4,8,39.7,26.1,0.0
42933,2018,4,9,40.7,24.1,0.0
42933,2018,4,10,41.4,26.0,0.0
42933,2018,4,11,39.4,25.1,0.0
42933,2018,4,12,39.5,22.7,1.1
42933,2018,4,13,41.3,26.0,0.0
42933,2018,4,14,41.5,27.5,0.0
42933,2018,4,15,42.0,27.3,0.0
42933,2018,4,16,42.2,27.0,0.0
42933,2018,4,17,44.0,26.5,0.0
42933,2018,4,18,44.0,28.3,0.0
42933,2018,4,19,44.0,25.5,0.0
42933,2018,4,20,42.6,25.3,0.0
42933,2018,4,21,42.6,28.2,0.0
42933,2018,4,22,42.5,26.4,0.0
42933,2018,4,23,43.0,25.0,0.0
42933,2018,4,24,43.3,24.6,0.0
42933,2018,4,25,43.5,23.6,0.0
42933,2018,4,26,43.6,25.0,0.0
42933,2018,4,27,44.2,28.0,0.0
42933,2018,4,28,45.0,26.2,0.0
42933,2018,4,29,44.7,30.5,0.0
42933,2018,4,30,44.0,29.0,0.0
42933,2018,5,1,44.5,29.5,0.0
42933,2018,5,2,44.8,30.5,0.0
42933,2018,5,3,44.0,29.3,0.0
42933,2018,5,4,43.9,27.1,0.0
42933,2018,5,5,44.2,27.5,0.0
42933,2018,5,6,45.1,30.0,0.0
42933,2018,5,7,43.1,31.5,0.0
42933,2018,5,8,43.0,29.0,0.0
42933,2018,5,9,44.1,28.6,0.0
42933,2018,5,10,44.8,28.6,0.0
42933,2018,5,11,45.6,29.2,0.0
42933,2018,5,12,45.1,29.0,0.0
42933,2018,5,13,43.7,29.2,0.5
42933,2018,5,14,43.3,31.1,0.0
42933,2018,5,15,43.1,30.3,0.0
42933,2018,5,16,44.1,29.5,0.0
42933,2018,5,17,44.9,29.0,0.3
42933,2018,5,18,44.6,30.8,0.0
42933,2018,5,19,44.7,30.4,0.0
42933,2018,5,20,44.5,30.3,0.0
42933,2018,5,21,45.3,31.0,0.0
42933,2018,5,22,45.2,31.1,0.0
42933,2018,5,23,43.7,31.5,0.0
42933,2018,5,24,44.7,32.8,0.0
42933,2018,5,25,44.7,31.2,0.0
42933,2018,5,26,45.3,31.0,0.0
42933,2018,5,27,45.0,29.0,0.0
42933,2018,5,28,46.9,31.0,0.0
42933,2018,5,29,44.0,20.0,0.0
42933,2018,5,30,43.0,29.9,0.0
42933,2018,5,31,43.8,31.0,0.0
42933,2018,6,1,43.8,29.6,0.0
42933,2018,6,2,41.1,23.1,15.2
42933,2018,6,3,39.5,27.2,2.2
42933,2018,6,4,41.0,27.7,0.0
42933,2018,6,5,41.4,27.6,0.0
42933,2018,6,6,38.9,21.3,77.6
42933,2018,6,7,37.5,25.5,0.0
42933,2018,6,8,36.6,29.0,0.0
42933,2018,6,9,35.4,22.5,19.9
42933,2018,6,10,35.5,25.7,0.0
42933,2018,6,11,37.5,23.5,7.6
42933,2018,6,12,39.0,25.5,0.0
42933,2018,6,13,38.6,27.9,0.0
42933,2018,6,14,39.2,27.7,0.0
42933,2018,6,15,39.0,28.0,0.0
42933,2018,6,16,39.2,27.5,0.0
42933,2018,6,17,37.5,28.0,0.0
42933,2018,6,18,39.2,26.0,0.0
42933,2018,6,19,38.0,26.1,0.0
42933,2018,6,20,37.9,25.5,10.6
42933,2018,6,21,37.0,22.2,46.4
42933,2018,6,22,34.2,24.6,1.4
42933,2018,6,23,34.0,24.0,40.2
42933,2018,6,24,33.5,25.5,0.0
42933,2018,6,25,34.4,24.6,0.0
42933,2018,6,26,30.0,24.2,14.2
42933,2018,6,27,32.4,23.1,37.8
42933,2018,6,28,31.9,24.2,3.8
42933,2018,6,29,33.5,22.6,18.4
42933,2018,6,30,33.8,22.9,32.8
42933,2018,7,1,35.0,24.6,2.0
42933,2018,7,2,35.6,26.5,0.0
42933,2018,7,3,32.6,25.0,0.6
42933,2018,7,4,33.3,25.0,6.4
42933,2018,7,5,32.1,24.5,9.3
42933,2018,7,6,31.3,21.5,32.3
42933,2018,7,7,31.8,23.5,3.1
42933,2018,7,8,33.0,24.0,1.8
42933,2018,7,9,28.3,23.0,8.1
42933,2018,7,10,26.7,23.6,16.9
42933,2018,7,11,25.5,23.0,25.9
42933,2018,7,12,26.0,23.1,19.6
42933,2018,7,13,31.5,22.6,45.9
42933,2018,7,14,31.5,24.0,0.0
42933,2018,7,15,32.1,24.0,17.0
42933,2018,7,16,28.8,24.6,0.0
42933,2018,7,17,27.2,23.3,3.7
42933,2018,7,18,30.5,23.8,5.0
42933,2018,7,19,30.5,23.7,0.0
42933,2018,7,20,30.8,23.6,0.2
42933,2018,7,21,31.5,23.9,0.0
42933,2018,7,22,28.2,23.3,38.4
42933,2018,7,23,25.8,22.8,6.6
42933,2018,7,24,26.5,23.0,15.4
42933,2018,7,25,27.8,23.0,4.8
42933,2018,7,26,28.0,22.6,3.9
42933,2018,7,27,29.9,23.5,0.8
42933,2018,7,28,36.0,23.7,0.0
42933,2018,7,29,32.5,23.5,0.0
42933,2018,7,30,33.1,23.5,0.0
42933,2018,7,31,33.8,23.3,6.4
42933,2018,8,1,33.6,23.8,0.0
42933,2018,8,2,33.3,23.9,0.0
42933,2018,8,3,33.4,24.2,0.0
42933,2018,8,4,32.7,24.7,0.0
42933,2018,8,5,33.7,23.0,0.0
42933,2018,8,6,32.0,23.6,0.0
42933,2018,8,7,31.2,24.2,0.0
