INDEX,YEAR,MN,DT,MAX,MIN,RF
42939,2019,3,11,39.0,20.1,0.0
42939,2019,3,12,38.5,22.8,0.0
42939,2019,3,13,39.0,24.1,0.0
42939,2019,3,14,36.8,21.4,0.0
42939,2019,3,15,37.2,22.8,0.0
42939,2019,3,16,39.2,22.4,0.0
42939,2019,3,17,40.0,23.6,0.0
42939,2019,3,18,36.0,22.0,0.0
42939,2019,3,19,37.9,21.6,0.0
42939,2019,3,20,37.5,23.6,0.0
42939,2019,3,21,35.0,20.8,2.2
42939,2019,3,22,39.0,22.6,0.0
42939,2019,3,23,39.4,23.4,0.0
42939,2019,3,24,32.0,22.5,0.0
42939,2019,3,25,39.9,20.5,0.0
42939,2019,3,26,41.2,23.6,0.0
42939,2019,3,27,40.0,24.5,0.0
42939,2019,3,28,40.0,21.4,0.0
42939,2019,3,29,42.0,22.4,0.0
42939,2019,3,30,43.4,23.2,0.0
42939,2019,3,31,43.0,29.0,0.0
42939,2019,4,1,42.0,25.5,0.0
42939,2019,4,2,42.2,23.5,0.0
42939,2019,4,3,42.2,24.4,0.0
42939,2019,4,4,43.0,25.8,0.0
42939,2019,4,5,43.0,27.6,0.0
42939,2019,4,6,43.4,26.2,0.0
42939,2019,4,7,42.0,24.6,0.0
42939,2019,4,8,42.5,25.4,0.0
42939,2019,4,9,43.2,24.4,0.0
42939,2019,4,10,43.0,24.4,0.0
42939,2019,4,11,44.0,24.6,0.0
42939,2019,4,12,43.3,27.1,0.0
42939,2019,4,13,44.2,25.9,0.0
42939,2019,4,14,43.9,28.4,0.0
42939,2019,4,15,41.0,32.0,0.0
42939,2019,4,16,37.8,22.5,3.2
42939,2019,4,17,36.5,21.8,1.0
42939,2019,4,18,39.5,24.6,0.0
42939,2019,4,19,40.3,23.5,0.0
42939,2019,4,20,40.0,23.8,0.0
42939,2019,4,21,41.2,27.4,0.0
42939,2019,4,22,41.0,23.5,0.0
42939,2019,4,23,43.8,25.0,0.0
42939,2019,4,24,43.9,24.6,0.0
42939,2019,4,25,45.5,27.0,0.0
42939,2019,4,26,45.7,27.4,0.0
42939,2019,4,27,46.0,29.2,0.0
42939,2019,4,28,45.7,30.0,0.0
42939,2019,4,29,45.8,28.4,0.0
42939,2019,4,30,45.9,29.0,0.0
42939,2019,5,1,45.0,29.0,0.0
42939,2019,5,2,44.9,28.5,0.0
42939,2019,5,3,43.0,25.4,0.0
42939,2019,5,4,44.1,28.4,0.0
42939,2019,5,5,43.0,29.2,0.0
42939,2019,5,6,43.4,25.0,0.0
42939,2019,5,7,44.5,30.9,0.0
42939,2019,5,8,45.0,27.2,0.0
42939,2019,5,9,44.2,30.4,0.0
42939,2019,5,10,43.9,27.1,0.0
42939,2019,5,11,44.5,28.5,0.0
42939,2019,5,12,45.6,28.4,0.0
42939,2019,5,13,44.0,29.2,0.0
42939,2019,5,14,44.2,28.4,0.0
42939,2019,5,15,44.5,28.2,0.0
42939,2019,5,16,44.5,28.8,0.0
42939,2019,5,17,44.9,28.5,0.0
42939,2019,5,18,44.0,30.1,0.0
42939,2019,5,19,44.5,29.4,0.0
42939,2019,5,20,45.5,28.4,0.0
42939,2019,5,21,46.4,33.6,0.0
42939,2019,5,22,46.0,32.2,0.0
42939,2019,5,23,46.0,31.5,0.0
42939,2019,5,24,45.0,31.0,0.0
42939,2019,5,25,45.5,29.8,0.0
42939,2019,5,26,46.5,30.1,0.0
42939,2019,5,27,46.5,29.4,0.0
42939,2019,5,28,46.5,31.2,0.0
42939,2019,5,29,46.9,30.0,0.0
42939,2019,5,30,45.5,31.4,0.0
42939,2019,5,31,46.7,33.4,0.0
42939,2019,6,1,46.7,33.4,0.0
42939,2019,6,2,46.8,30.5,0.0
42939,2019,6,3,46.5,32.8,0.0
42939,2019,6,4,45.8,29.6,0.0
42939,2019,6,5,46.8,29.6,0.0
42939,2019,6,6,47.9,29.6,0.0
42939,2019,6,7,47.9,20.0,
42939,2019,6,8,43.5,27.0,0.0
42939,2019,6,9,44.5,28.9,0.0
42939,2019,6,10,45.5,31.5,0.0
42939,2019,6,11,45.0,30.9,0.0
42939,2019,6,12,43.8,30.8,0.0
42939,2019,6,13,41.8,29.5,0.0
42939,2019,6,14,43.0,30.8,0.0
42939,2019,6,15,42.5,31.6,0.0
42939,2019,6,16,41.0,27.0,3.8
42939,2019,6,17,41.5,32.0,0.0
42939,2019,6,18,41.6,30.0,0.0
42939,2019,6,19,41.0,29.0,1.0
42939,2019,6,20,41.0,29.2,0.0
42939,2019,6,21,42.0,26.5,0.0
42939,2019,6,22,42.0,26.9,6.8
42939,2019,6,23,36.5,24.5,7.8
42939,2019,6,24,36.0,22.6,5.0
42939,2019,6,25,39.2,26.4,0.0
42939,2019,6,26,41.5,25.4,4.8
42939,2019,6,27,38.5,23.0,0.0
42939,2019,6,28,37.7,23.0,0.0
42939,2019,6,29,35.0,25.0,10.8
42939,2019,6,30,36.0,23.5,16.8
42939,2019,7,1,29.5,23.4,49.4
42939,2019,7,2,30.5,22.6,5.4
42939,2019,7,3,28.0,23.0,9.2
42939,2019,7,4,32.0,23.8,4.8
42939,2019,7,5,30.0,24.8,3.2
42939,2019,7,6,30.6,24.1,0.8
42939,2019,7,7,32.5,24.4,0.0
42939,2019,7,8,34.5,24.8,0.0
42939,2019,7,9,32.5,24.2,14.4
42939,2019,7,10,34.0,24.4,0.0
42939,2019,7,11,32.8,25.4,0.0
42939,2019,7,12,35.2,25.4,14.4
42939,2019,7,13,36.6,26.5,0.0
42939,2019,7,14,36.8,27.4,0.0
42939,2019,7,15,36.5,26.4,1.0
42939,2019,7,16,37.5,27.4,0.0
42939,2019,7,17,38.2,26.5,0.0
42939,2019,7,18,40.0,27.0,1.0
42939,2019,7,19,34.9,24.9,4.8
42939,2019,7,20,34.5,25.0,10.2
42939,2019,7,21,33.8,25.4,1.8
42939,2019,7,22,34.0,24.6,26.0
42939,2019,7,23,36.2,26.8,5.0
42939,2019,7,24,37.0,26.5,4.0
42939,2019,7,25,33.5,25.6,0.7
42939,2019,7,26,28.9,24.8,5.1
42939,2019,7,27,27.5,22.0,35.6
42939,2019,7,28,26.8,23.0,52.2
42939,2019,7,29,26.5,23.5,7.4
42939,2019,7,30,24.5,23.2,17.6
42939,2019,7,31,25.0,21.6,128.4
42939,2019,8,1,28.2,23.0,2.0
42939,2019,8,2,27.8,24.0,4.2
42939,2019,8,3,27.5,23.6,46.8
42939,2019,8,4,31.0,23.8,0.0
42939,2019,8,5,30.9,23.6,17.4
42939,2019,8,6,29.4,24.5,0.0
42939,2019,8,7,27.2,24.0,14.4
42939,2019,8,8,25.0,23.5,8.6
42939,2019,8,9,28.5,23.0,78.5
42939,2019,8,10,33.0,24.2,0.8
42939,2019,8,11,32.7,24.0,5.4
42939,2019,8,12,33.0,24.2,50.0
42939,2019,8,13,27.0,25.5,0.0
42939,2019,8,14,28.0,23.4,14.2
42939,2019,8,15,31.6,24.4,0.0
42939,2019,8,16,33.0,24.1,1.4
42939,2019,8,17,33.6,24.0,2.4
42939,2019,8,18,33.5,24.8,0.0
42939,2019,8,19,33.0,24.8,1.4
42939,2019,8,20,32.0,23.4,19.6
42939,2019,8,21,32.0,24.5,3.6
42939,2019,8,22,32.5,24.0,0.0
42939,2019,8,23,30.5,24.5,20.8
42939,2019,8,24,28.2,24.6,4.0
42939,2019,8,25,26.4,23.4,10.0
42939,2019,8,26,27.5,23.5,47.2
42939,2019,8,27,26.5,22.8,17.0
42939,2019,8,28,31.0,23.0,2.4
42939,2019,8,29,31.5,26.0,0.0
42939,2019,8,30,33.5,25.5,5.0
42939,2019,8,31,31.8,25.8,0.0
42939,2019,9,1,32.5,24.1,2.2
42939,2019,9,2,29.2,25.0,0.0
42939,2019,9,3,29.8,24.8,3.6
42939,2019,9,4,29.0,24.6,12.8
42939,2019,9,5,31.5,23.8,41.6
42939,2019,9,6,25.5,25.2,2.6
42939,2019,9,7,30.4,24.4,13.0
42939,2019,9,8,28.0,24.9,2.2
42939,2019,9,9,32.8,24.8,1.6
42939,2019,9,10,32.0,24.4,2.2
42939,2019,9,11,28.5,24.8,2.2
42939,2019,9,12,29.2,23.8,4.6
42939,2019,9,13,30.0,23.8,9.6
42939,2019,9,14,27.2,23.0,2.6
42939,2019,9,15,29.5,23.6,1.4
42939,2019,9,16,29.2,24.5,0.6
42939,2019,9,17,32.5,24.4,12.0
42939,2019,9,18,32.0,23.4,9.0
42939,2019,9,19,30.8,24.2,0.6
42939,2019,9,20,32.2,24.6,1.5
42939,2019,9,21,30.5,24.1,9.0
42939,2019,9,22,32.8,24.4,22.0
42939,2019,9,23,33.0,25.1,0.0
42939,2019,9,24,31.1,23.8,5.6
42939,2019,9,25,27.5,23.6,23.6
42939,2019,9,26,29.2,24.2,2.0
42939,2019,9,27,32.0,24.4,2.0
42939,2019,9,28,32.0,24.9,9.8
42939,2019,9,29,33.0,24.4,0.0
42939,2019,9,30,33.0,22.6,15.6
42939,2019,10,1,33.0,22.8,5.4
42939,2019,10,2,32.8,23.1,10.6
42939,2019,10,3,32.0,23.5,0.0
42939,2019,10,4,33.2,22.8,5.4
42939,2019,10,5,32.9,23.5,10.2
42939,2019,10,6,33.0,23.4,0.0
42939,2019,10,7,33.4,23.6,0.0
42939,2019,10,8,32.6,23.0,0.0
42939,2019,10,9,32.5,21.9,0.0
42939,2019,10,10,32.2,22.0,0.0
42939,2019,10,11,33.0,22.0,0.0
42939,2019,10,12,33.0,22.5,0.0
42939,2019,10,13,33.0,22.7,0.0
42939,2019,10,14,32.6,21.4,0.0
42939,2019,10,15,33.7,19.2,0.0
42939,2019,10,16,32.8,20.5,0.0
42939,2019,10,17,32.2,20.6,0.0
42939,2019,10,18,32.5,22.0,0.0
42939,2019,10,19,28.8,23.0,0.0
42939,2019,10,20,30.0,22.5,3.9
42939,2019,10,21,29.2,22.9,0.0
42939,2019,10,22,28.9,23.4,0.0
42939,2019,10,23,31.0,21.4,3.9
42939,2019,10,24,32.2,21.6,0.0
42939,2019,10,25,29.5,22.4,0.0
42939,2019,10,26,28.2,22.6,0.0
42939,2019,10,27,28.5,22.5,3.4
42939,2019,10,28,30.0,21.2,31.0
42939,2019,10,29,30.4,22.5,0.0
42939,2019,10,30,31.8,22.4,0.0
42939,2019,10,31,32.5,22.9,
42939,2019,11,1,31.5,23.2,0.0
42939,2019,11,2,31.0,23.5,
42939,2019,11,3,31.0,22.0,
42939,2019,11,4,32.5,22.4,
42939,2019,11,5,33.1,21.4,
42939,2019,11,6,32.9,21.8,0.0
42939,2019,11,7,33.0,22.5,0.0
42939,2019,11,8,32.0,21.5,0.0
42939,2019,11,9,31.9,21.0,0.0
42939,2019,11,10,31.0,18.2,0.0
42939,2019,11,11,31.0,18.6,0.0
42939,2019,11,12,31.0,18.5,0.0
42939,2019,11,13,30.9,17.1,0.0
42939,2019,11,14,30.2,15.4,0.0
42939,2019,11,15,30.0,15.4,0.0
42939,2019,11,16,30.0,16.4,0.0
42939,2019,11,17,30.9,17.0,0.0
42939,2019,11,18,31.2,16.4,0.0
42939,2019,11,19,30.6,15.6,0.0
42939,2019,11,20,32.0,16.5,0.0
42939,2019,11,21,31.4,17.4,0.0
42939,2019,11,22,31.0,16.2,0.0
42939,2019,11,23,30.8,16.4,0.0
42939,2019,11,24,30.5,15.9,0.0
42939,2019,11,25,31.0,17.8,0.0
42939,2019,11,26,31.0,16.0,0.0
42939,2019,11,27,30.8,16.0,0.0
42939,2019,11,28,30.7,16.6,0.0
42939,2019,11,29,30.5,17.0,0.0
42939,2019,11,30,30.5,19.2,0.0
42939,2019,12,1,30.5,17.5,0.0
42939,2019,12,2,30.5,17.6,0.0
42939,2019,12,3,30.5,16.9,0.0
42939,2019,12,4,30.2,17.8,0.0
42939,2019,12,5,29.9,15.6,0.0
42939,2019,12,6,29.5,13.9,0.0
42939,2019,12,7,28.0,12.9,0.0
42939,2019,12,8,27.9,13.4,0.0
42939,2019,12,9,28.5,13.4,0.0
42939,2019,12,10,29.2,13.8,0.0
42939,2019,12,11,29.5,14.5,0.0
42939,2019,12,12,30.5,15.9,0.0
42939,2019,12,13,30.0,18.5,0.0
42939,2019,12,14,30.8,18.6,0.0
42939,2019,12,15,30.5,18.4,0.0
42939,2019,12,16,30.5,16.6,0.0
42939,2019,12,17,26.0,15.4,0.0
42939,2019,12,18,27.5,14.4,0.0
42939,2019,12,19,27.2,15.6,0.0
42939,2019,12,20,30.0,15.9,0.0
42939,2019,12,21,29.4,15.4,0.0
42939,2019,12,22,28.9,17.8,0.0
42939,2019,12,23,29.6,18.6,0.0
42939,2019,12,24,28.6,16.6,0.0
42939,2019,12,25,29.0,17.2,0.0
42939,2019,12,26,31.2,20.8,0.0
42939,2019,12,27,25.5,13.4,0.0
42939,2019,12,28,25.0,7.5,0.0
42939,2019,12,29,24.0,6.6,0.0
42939,2019,12,30,23.8,9.8,0.0
42939,2019,12,31,25.0,15.7,0.0
42939,2020,1,1,20.5,13.8,10.4
42939,2020,1,2,20.1,15.4,2.6
42939,2020,1,3,23.7,16.6,10.4
42939,2020,1,4,24.4,16.0,0.0
42939,2020,1,5,25.0,12.6,0.0
42939,2020,1,6,26.0,10.4,0.0
42939,2020,1,7,27.1,14.6,0.0
42939,2020,1,8,23.0,17.6,0.0
42939,2020,1,9,25.9,17.7,5.6
42939,2020,1,10,24.6,10.4,0.0
42939,2020,1,11,25.4,8.2,0.0
42939,2020,1,12,27.5,10.0,0.0
42939,2020,1,13,31.0,10.4,0.0
42939,2020,1,14,29.1,12.1,0.0
42939,2020,1,15,29.0,14.2,0.0
42939,2020,1,16,29.0,14.4,0.0
42939,2020,1,17,28.5,17.6,0.0
42939,2020,1,18,27.6,17.4,0.0
42939,2020,1,19,26.4,17.1,0.0
42939,2020,1,20,22.9,13.6,0.0
42939,2020,1,21,29.0,14.4,0.0
42939,2020,1,22,30.4,17.5,0.0
42939,2020,1,23,29.9,18.4,0.0
42939,2020,1,24,29.0,15.0,0.0
42939,2020,1,25,31.0,15.4,0.0
42939,2020,1,26,30.5,14.0,0.0
42939,2020,1,27,32.5,14.5,0.0
42939,2020,1,28,30.5,18.9,0.4
42939,2020,1,29,29.0,17.0,0.0
42939,2020,1,30,29.0,14.9,0.0
42939,2020,1,31,26.5,12.0,0.0
42939,2020,2,1,24.9,14.9,0.0
42939,2020,2,2,26.0,14.7,1.4
42939,2020,2,3,27.0,16.8,0.0
42939,2020,2,4,30.9,17.4,0.0
42939,2020,2,5,28.0,17.6,0.0
42939,2020,2,6,28.2,17.4,0.0
42939,2020,2,7,24.9,15.8,0.0
42939,2020,2,8,26.0,15.5,0.0
42939,2020,2,9,25.5,12.4,0.0
42939,2020,2,10,28.0,11.7,0.0
42939,2020,2,11,30.0,14.0,0.0
42939,2020,2,12,30.8,15.4,0.0
42939,2020,2,13,32.9,14.5,0.0
42939,2020,2,14,33.4,15.4,0.0
42939,2020,2,15,34.0,15.5,0.0
42939,2020,2,16,32.0,15.6,0.0
42939,2020,2,17,33.5,15.6,0.0
42939,2020,2,18,33.0,14.9,0.0
42939,2020,2,19,34.0,12.6,0.0
42939,2020,2,20,33.0,16.2,0.0
42939,2020,2,21,33.0,19.1,0.0
42939,2020,2,22,34.0,19.5,0.0
42939,2020,2,23,35.0,19.4,0.0
42939,2020,2,24,34.4,17.5,0.0
42939,2020,2,25,32.0,13.5,0.0
42939,2020,2,26,32.0,13.5,0.0
42939,2020,2,27,32.5,15.4,0.0
42939,2020,2,28,32.9,15.5,0.0
42939,2020,2,29,33.0,16.0,0.0
42939,2020,3,1,36.0,19.5,0.0
42939,2020,3,4,35.7,17.8,0.0
42939,2020,3,5,35.0,17.5,0.0
42939,2020,3,6,34.8,18.0,0.0
42939,2020,3,7,34.5,18.0,0.0
42939,2020,3,8,34.0,19.2,0.0
42939,2020,3,9,34.4,21.4,0.0
42939,2020,3,10,33.0,20.5,9.0
42939,2020,3,11,34.5,20.2,0.0
42939,2020,3,12,35.8,21.0,0.0
42939,2020,3,13,34.5,22.5,0.0
42939,2020,3,14,34.4,21.8,0.0
42939,2020,3,15,34.4,19.6,0.0
42939,2020,3,16,35.5,19.6,0.0
42939,2020,3,17,36.4,21.2,0.0
42939,2020,3,18,32.4,19.0,24.4
42939,2020,3,19,36.4,22.1,2.4
42939,2020,3,20,35.5,19.5,0.0
42939,2020,3,21,35.5,19.8,0.0
42939,2020,3,22,37.2,19.7,0.0
42939,2020,3,23,37.0,19.9,0.0
42939,2020,3,24,37.8,22.0,0.0
42939,2020,3,25,37.5,23.4,0.0
42939,2020,3,26,32.0,20.4,4.6
42939,2020,3,27,37.5,22.0,0.0
42939,2020,3,28,37.5,23.5,0.0
42939,2020,3,29,37.8,23.5,0.0
42939,2020,3,30,37.8,20.4,15.0
42939,2020,3,31,38.0,21.2,3.0
42939,2020,4,1,39.0,22.0,0.0
42939,2020,4,2,39.4,23.0,0.0
42939,2020,4,3,37.9,24.5,0.0
42939,2020,4,4,39.5,23.6,0.0
42939,2020,4,5,39.5,22.0,1.8
42939,2020,4,6,39.5,23.5,0.0
42939,2020,4,7,40.5,22.5,0.0
42939,2020,4,8,39.5,25.0,0.0
42939,2020,4,9,39.8,22.5,0.0
42939,2020,4,10,39.9,23.4,0.0
42939,2020,4,11,40.0,24.8,0.0
42939,2020,4,12,41.6,24.6,0.0
42939,2020,4,13,41.7,25.4,0.0
42939,2020,4,14,42.0,24.2,0.0
42939,2020,4,15,41.6,26.0,0.0
42939,2020,4,16,41.5,24.6,0.0
42939,2020,4,17,42.9,24.4,0.0
42939,2020,4,18,42.0,25.9,0.0
42939,2020,4,19,38.0,21.7,0.0
42939,2020,4,20,41.0,24.5,0.0
42939,2020,4,21,42.0,27.0,0.0
42939,2020,4,22,41.2,24.4,0.0
42939,2020,4,23,42.0,25.4,0.0
42939,2020,4,24,42.4,27.4,0.0
42939,2020,4,25,41.2,27.4,0.0
42939,2020,4,26,41.2,25.0,0.0
42939,2020,4,27,41.2,28.8,0.0
42939,2020,4,28,38.2,23.6,0.0
42939,2020,4,29,40.0,22.2,12.0
42939,2020,4,30,41.0,25.2,0.0
42939,2020,5,1,41.8,25.5,0.0
42939,2020,5,2,44.0,26.0,0.0
42939,2020,5,3,44.2,27.4,0.0
42939,2020,5,4,44.5,28.0,0.0
42939,2020,5,5,43.5,28.6,0.0
42939,2020,5,6,42.0,27.6,0.0
42939,2020,5,7,40.5,26.5,0.0
42939,2020,5,8,43.4,27.2,0.0
42939,2020,5,9,42.8,26.0,0.0
42939,2020,5,10,40.0,25.5,0.0
42939,2020,5,11,39.0,20.2,7.6
42939,2020,5,12,41.6,25.0,0.0
42939,2020,5,13,41.6,26.6,0.0
42939,2020,5,14,42.0,26.4,5.6
42939,2020,5,15,42.4,28.4,0.0
42939,2020,5,16,43.5,29.5,0.0
42939,2020,5,17,40.0,22.0,24.4
42939,2020,5,18,42.8,26.2,0.0
42939,2020,5,19,41.5,26.8,0.0
42939,2020,5,20,43.1,26.8,0.0
42939,2020,5,21,43.2,26.0,0.0
42939,2020,5,22,44.5,25.5,0.0
42939,2020,5,23,45.5,27.5,0.0
42939,2020,5,24,45.8,29.8,0.0
42939,2020,5,25,46.0,29.5,0.0
42939,2020,5,26,46.0,30.2,0.0
42939,2020,5,27,45.5,29.5,0.0
42939,2020,5,28,45.5,29.4,0.0
42939,2020,5,29,44.5,29.5,0.0
42939,2020,5,30,43.0,32.5,0.0
42939,2020,5,31,43.5,30.2,0.0
42939,2020,6,1,33.5,24.0,6.8
42939,2020,6,2,33.5,24.2,1.0
42939,2020,6,3,31.5,23.2,13.0
42939,2020,6,4,31.5,24.6,0.0
42939,2020,6,5,37.0,23.0,0.0
42939,2020,6,6,38.0,25.2,1.6
42939,2020,6,7,38.8,25.6,0.0
42939,2020,6,8,39.5,26.2,0.0
42939,2020,6,9,40.8,27.5,0.0
42939,2020,6,10,39.5,27.0,0.0
42939,2020,6,11,38.6,25.6,9.8
42939,2020,6,12,35.0,24.5,2.9
42939,2020,6,13,34.0,24.5,7.4
42939,2020,6,14,35.0,26.2,0.0
42939,2020,6,15,35.0,25.8,10.6
42939,2020,6,16,33.2,25.0,7.2
42939,2020,6,17,33.4,23.0,20.0
42939,2020,6,18,34.5,26.4,0.0
42939,2020,6,19,33.8,25.8,0.0
42939,2020,6,20,33.4,24.5,0.8
42939,2020,6,21,33.8,27.0,0.0
42939,2020,6,22,33.8,25.0,2.0
42939,2020,6,23,31.5,25.2,4.0
42939,2020,6,24,37.2,25.5,0.0
42939,2020,6,25,37.5,26.6,11.8
42939,2020,6,26,37.0,24.9,1.0
42939,2020,6,27,35.0,24.5,11.6
42939,2020,6,28,36.0,26.0,0.0
42939,2020,6,29,36.4,25.8,0.0
42939,2020,6,30,35.8,25.4,2.6
42939,2020,7,1,36.4,22.8,22.4
42939,2020,7,2,36.5,26.2,0.0
42939,2020,7,3,35.0,26.0,0.0
42939,2020,7,4,33.5,25.9,0.0
42939,2020,7,5,32.0,24.2,60.2
42939,2020,7,6,29.0,23.8,5.2
42939,2020,7,7,33.5,25.6,0.0
42939,2020,7,8,35.0,24.4,0.0
42939,2020,7,9,31.4,24.5,0.0
42939,2020,7,10,32.5,24.5,3.4
42939,2020,7,11,33.6,24.2,16.0
42939,2020,7,12,35.0,26.0,0.0
42939,2020,7,13,34.0,23.5,43.2
42939,2020,7,14,32.0,25.5,0.6
42939,2020,7,15,29.0,23.8,31.6
42939,2020,7,16,30.6,25.4,2.0
42939,2020,7,17,33.5,26.0,14.0
42939,2020,7,18,34.6,26.0,0.0
42939,2020,7,19,34.0,26.8,0.0
42939,2020,7,20,32.2,25.6,1.0
42939,2020,7,21,30.0,25.6,0.6
42939,2020,7,22,34.8,26.5,55.6
42939,2020,7,23,32.5,24.6,0.0
42939,2020,7,24,31.8,23.0,8.0
42939,2020,7,25,33.0,25.6,0.0
42939,2020,7,26,34.5,24.6,3.4
42939,2020,7,27,35.8,26.0,0.0
42939,2020,7,28,34.8,26.2,0.0
42939,2020,7,29,32.4,23.0,60.6
42939,2020,7,30,33.5,25.5,0.0
42939,2020,7,31,33.8,26.4,11.4
42939,2020,8,1,35.2,25.4,13.6
42939,2020,8,2,34.2,26.2,0.0
42939,2020,8,3,31.8,24.0,45.6
42939,2020,8,4,30.8,23.9,28.0
42939,2020,8,5,32.1,24.6,0.0
42939,2020,8,6,29.0,24.7,5.6
42939,2020,8,7,32.8,25.0,1.2
42939,2020,8,8,31.5,25.4,1.0
42939,2020,8,9,31.5,25.0,0.0
42939,2020,8,10,26.8,24.0,12.2
42939,2020,8,11,29.0,24.0,17.0
42939,2020,8,12,29.5,24.6,0.0
42939,2020,8,13,25.6,24.4,9.6
42939,2020,8,14,24.5,23.2,8.5
42939,2020,8,15,28.2,23.0,23.7
42939,2020,8,16,26.2,23.9,0.0
42939,2020,8,17,27.0,23.6,2.0
42939,2020,8,18,28.0,23.9,0.4
42939,2020,8,19,29.0,24.0,0.0
42939,2020,8,20,30.0,24.4,0.0
42939,2020,8,21,26.5,24.0,0.4
42939,2020,8,22,29.9,23.5,59.5
42939,2020,8,23,32.5,24.4,2.4
42939,2020,8,24,33.0,23.5,0.3
42939,2020,8,25,32.5,24.0,2.0
42939,2020,8,26,31.2,24.9,0.0
42939,2020,8,27,27.5,24.6,0.8
42939,2020,8,28,25.0,23.4,3.8
42939,2020,8,29,26.2,23.0,43.4
42939,2020,8,30,33.0,23.2,0.0
42939,2020,8,31,33.5,23.5,0.0
42939,2020,9,1,34.0,24.5,0.0
42939,2020,9,2,32.5,24.5,0.0
42939,2020,9,3,34.9,24.0,0.0
42939,2020,9,4,35.0,24.9,0.0
42939,2020,9,5,34.6,25.8,0.0
42939,2020,9,6,35.0,24.4,0.0
42939,2020,9,7,34.6,24.5,0.0
42939,2020,9,8,35.0,24.6,0.0
42939,2020,9,9,35.0,24.8,1.6
42939,2020,9,10,34.0,23.5,0.0
42939,2020,9,11,31.8,23.5,18.6
42939,2020,9,12,33.8,25.4,0.0
42939,2020,9,13,35.0,25.5,0.0
42939,2020,9,14,32.0,24.6,0.2
42939,2020,9,15,32.5,24.8,22.0
42939,2020,9,16,32.8,25.0,5.0
42939,2020,9,17,34.5,24.2,2.0
42939,2020,9,18,32.0,26.5,0.0
42939,2020,9,19,34.4,25.0,5.2
42939,2020,9,20,33.2,22.6,18.6
42939,2020,9,21,31.0,24.2,11.4
42939,2020,9,22,29.0,24.0,14.8
42939,2020,9,23,30.5,23.8,52.8
42939,2020,9,24,31.0,24.5,13.2
42939,2020,9,25,33.0,24.6,0.0
42939,2020,9,26,33.0,25.0,0.0
42939,2020,9,27,33.0,23.8,0.0
42939,2020,9,28,34.0,24.0,0.0
42939,2020,9,29,34.0,24.4,0.0
42939,2020,9,30,33.4,23.5,7.6
42939,2020,10,1,34.5,23.6,0.0
42939,2020,10,2,35.0,24.0,1.4
42939,2020,10,3,35.0,21.8,0.0
42939,2020,10,4,35.0,21.8,0.0
42939,2020,10,5,34.8,21.4,0.0
42939,2020,10,6,33.0,22.4,0.0
42939,2020,10,7,31.0,21.6,4.0
42939,2020,10,8,31.4,22.4,5.2
42939,2020,10,9,31.8,24.0,9.2
42939,2020,10,10,33.5,23.6,2.2
42939,2020,10,11,32.8,24.8,0.0
42939,2020,10,12,33.9,23.5,0.0
42939,2020,10,13,32.5,24.4,3.0
42939,2020,10,14,32.2,25.2,0.0
42939,2020,10,15,31.5,24.5,8.0
42939,2020,10,16,31.0,25.0,0.0
42939,2020,10,17,32.5,23.8,22.8
42939,2020,10,18,34.0,24.5,0.0
42939,2020,10,19,34.0,24.4,0.0
42939,2020,10,20,34.0,23.5,0.0
42939,2020,10,21,33.6,23.2,0.0
42939,2020,10,22,34.0,22.2,0.0
42939,2020,10,23,34.5,19.6,0.0
42939,2020,10,24,34.0,22.0,0.0
42939,2020,10,25,33.5,22.6,0.0
42939,2020,10,26,33.2,23.4,0.0
42939,2020,10,27,33.0,24.2,2.2
42939,2020,10,28,33.5,17.5,0.0
42939,2020,10,29,33.2,17.4,0.0
42939,2020,10,30,32.5,18.0,0.0
42939,2020,10,31,32.0,19.8,0.0
42939,2020,11,1,32.0,17.8,0.0
42939,2020,11,2,32.5,17.6,0.0
42939,2020,11,3,32.5,16.8,0.0
42939,2020,11,4,32.5,14.4,0.0
42939,2020,11,5,31.5,16.0,0.0
42939,2020,11,6,31.5,14.6,0.0
42939,2020,11,7,31.0,14.0,0.0
42939,2020,11,8,32.0,13.4,0.0
42939,2020,11,9,30.0,13.6,0.0
42939,2020,11,10,29.5,12.4,0.0
42939,2020,11,11,30.0,13.0,0.0
42939,2020,11,12,32.4,16.8,0.0
42939,2020,11,13,32.5,20.4,0.0
42939,2020,11,14,33.0,19.0,0.0
42939,2020,11,15,32.5,18.0,0.0
42939,2020,11,16,34.0,17.6,0.0
42939,2020,11,17,33.5,19.4,0.0
42939,2020,11,18,34.0,19.5,0.0
42939,2020,11,19,34.0,19.6,0.0
42939,2020,11,20,31.0,22.2,12.2
42939,2020,11,21,29.0,19.9,0.0
42939,2020,11,22,29.0,15.6,0.0
42939,2020,11,23,30.0,14.4,0.0
42939,2020,11,24,29.5,14.6,0.0
42939,2020,11,25,29.1,13.5,0.0
42939,2020,11,26,30.0,15.0,0.0
42939,2020,11,27,25.8,19.0,0.0
42939,2020,11,28,30.0,16.4,0.0
42939,2020,11,29,30.8,18.4,0.0
42939,2020,11,30,31.6,17.5,0.0
42939,2020,12,1,30.8,16.2,0.0
42939,2020,12,2,31.0,14.6,0.0
42939,2020,12,3,31.0,12.5,0.0
42939,2020,12,4,31.4,12.4,0.0
42939,2020,12,5,31.0,13.4,0.0
42939,2020,12,6,31.0,12.8,0.0
