INDEX,YEAR,met_week,MAX,MIN,RF,day_count
42939,2017,40,33.63,23.03,15.6,7
42939,2017,41,32.73,23.67,0.2,7
42939,2017,42,34.83,21.7,1.9,7
42939,2017,43,33.6,17.07,0.0,7
42939,2017,44,31.9,16.11,0.0,7
42939,2017,45,31.31,15.09,0.0,7
42939,2017,46,31.61,18.33,0.0,7
42939,2017,47,31.29,16.44,0.0,7
42939,2017,48,30.27,12.21,0.0,7
42939,2017,49,30.27,14.63,0.0,7
42939,2017,50,30.83,14.83,0.0,7
42939,2017,51,29.87,11.3,0.0,7
42939,2017,52,29.68,10.08,0.0,5
42939,2018,1,29.54,11.43,0.0,7
42939,2018,2,30.33,13.16,0.0,7
42939,2018,3,31.56,13.01,0.0,7
42939,2018,4,30.73,12.01,0.0,7
42939,2018,5,33.73,12.8,0.0,7
42939,2018,6,31.19,16.39,0.0,7
42939,2018,7,30.76,14.87,19.8,7
42939,2018,8,35.39,18.37,0.0,7
42939,2018,9,37.4,19.64,0.0,7
42939,2018,10,35.63,21.61,0.0,7
42939,2018,11,36.26,20.04,1.9,7
42939,2018,12,39.13,21.54,0.0,7
42939,2018,13,41.66,21.03,0.0,7
42939,2018,14,40.79,23.97,0.0,7
42939,2018,15,39.41,23.59,14.8,7
42939,2018,16,43.29,24.84,10.6,7
42939,2018,17,43.96,24.64,0.0,7
42939,2018,18,43.67,26.89,9.8,7
42939,2018,19,44.73,29.59,0.0,7
42939,2018,20,44.9,30.1,0.0,7
42939,2018,21,44.21,29.97,0.2,7
42939,2018,22,44.03,29.0,21.3,7
42939,2018,23,37.64,24.81,98.6,7
42939,2018,24,38.1,26.96,26.0,7
42939,2018,25,37.73,26.29,8.6,7
42939,2018,26,32.67,24.04,116.0,7
42939,2018,27,31.5,23.51,147.7,7
42939,2018,28,28.39,23.97,65.4,7
42939,2018,29,29.73,24.17,12.6,7
42939,2018,30,29.4,23.51,18.6,7
42939,2018,31,34.03,24.21,0.0,7
42939,2018,32,30.63,23.81,46.6,7
42939,2018,33,30.54,23.94,58.4,7
42939,2018,34,29.64,23.09,81.6,7
42939,2018,35,29.24,22.91,36.0,7
42939,2018,36,29.26,21.39,23.1,7
42939,2018,37,34.43,22.03,0.0,7
42939,2018,38,33.41,23.2,125.7,7
42939,2018,39,34.73,23.34,77.7,7
42939,2018,40,35.03,21.34,0.0,7
42939,2018,41,35.04,20.3,0.0,7
42939,2018,42,35.23,19.51,0.0,7
42939,2018,43,34.96,18.29,0.0,7
42939,2018,44,32.73,18.1,0.0,7
42939,2018,45,33.69,17.84,0.0,7
42939,2018,46,33.47,14.51,0.0,7
42939,2018,47,32.23,17.37,0.0,7
42939,2018,48,30.13,13.87,0.0,7
42939,2018,49,28.89,16.73,0.0,7
42939,2018,50,28.04,15.89,3.8,7
42939,2018,51,26.71,12.49,2.4,7
42939,2018,52,27.61,10.9,0.0,7
42939,2018,53,28.0,7.6,0.0,1
42939,2019,1,30.13,11.89,0.0,7
42939,2019,2,28.43,12.49,0.0,7
42939,2019,3,30.63,12.06,0.0,7
42939,2019,4,28.01,15.59,8.8,7
42939,2019,5,29.2,11.7,0.0,7
42939,2019,6,30.47,14.11,0.0,7
42939,2019,7,33.34,16.07,0.0,7
42939,2019,8,36.11,19.54,0.0,7
42939,2019,9,33.33,16.79,0.0,7
42939,2019,10,35.97,18.76,0.0,7
42939,2019,11,38.1,22.73,0.0,7
42939,2019,12,37.24,22.14,2.2,7
42939,2019,13,41.66,24.23,0.0,7
42939,2019,14,42.61,25.36,0.0,7
42939,2019,15,43.23,26.69,0.0,7
42939,2019,16,39.47,23.87,4.2,7
42939,2019,17,45.2,27.37,0.0,7
42939,2019,18,44.19,27.79,0.0,7
42939,2019,19,44.53,28.81,0.0,7
42939,2019,20,44.59,28.83,0.0,7
42939,2019,21,45.99,31.09,0.0,7
42939,2019,22,46.51,31.81,0.0,7
42939,2019,23,45.99,28.03,0.0,7
42939,2019,24,42.66,30.37,3.8,7
42939,2019,25,40.01,26.96,20.6,7
42939,2019,26,36.77,24.24,81.8,7
42939,2019,27,31.16,23.93,23.4,7
42939,2019,28,34.91,25.67,29.8,7
42939,2019,29,36.13,25.83,43.8,7
42939,2019,30,30.91,24.6,110.0,7
42939,2019,31,27.84,23.26,216.4,7
42939,2019,32,29.83,23.91,157.7,7
42939,2019,33,31.39,24.43,19.4,7
42939,2019,34,29.87,23.99,105.2,7
42939,2019,35,30.86,24.6,26.6,7
42939,2019,36,29.57,24.64,77.4,7
42939,2019,37,29.37,23.99,23.2,7
42939,2019,38,31.97,24.31,54.1,7
42939,2019,39,31.11,23.99,58.6,7
42939,2019,40,32.9,23.24,31.6,7
42939,2019,41,32.7,22.21,0.0,7
42939,2019,42,31.31,21.53,3.9,7
42939,2019,43,29.76,22.16,38.3,7
42939,2019,44,31.53,22.7,0.0,7
42939,2019,45,32.13,20.71,0.0,7
42939,2019,46,30.6,16.6,0.0,7
42939,2019,47,31.04,16.54,0.0,7
